symbol,d0,era,bucket,day_offset,n_1m_bars,rel_range_med_bp,rel_range_p75_bp,sigma_1m_bp,amihud_bp_per_kusd,zero_vol_minutes,day_turnover_kusd
GRIFFAINUSDT,2024-12-20,e2324,listing_d1_d7,6,1440.0,46.96769932334331,70.27215291793142,56.99461793741856,15.908570136474747,6.0,15603.331443860003
GRIFFAINUSDT,2024-12-20,e2324,listing_d1_d7,7,1440.0,34.91739009309428,54.89187397880678,37.18614372515007,12.422356928164595,3.0,9324.665237289999
GRIFFAINUSDT,2024-12-20,e2324,mature_d60_d66,60,1440.0,36.775088661153404,53.18726719050161,31.925597435798355,1.4775022255195436,0.0,32373.85747046
GRIFFAINUSDT,2024-12-20,e2324,mature_d60_d66,61,1440.0,37.84454728896244,50.27515064694725,30.492895685661882,1.540781947235288,0.0,26646.46931587
GRIFFAINUSDT,2024-12-20,e2324,mature_d60_d66,62,1440.0,44.21485192892409,59.952758889449655,35.82853085145018,1.754658228911102,0.0,31336.310440610003
GRIFFAINUSDT,2024-12-20,e2324,mature_d60_d66,63,1440.0,55.01676017543356,75.81694649642135,45.46790036565574,2.166116155245283,0.0,36737.96719405
GRIFFAINUSDT,2024-12-20,e2324,mature_d60_d66,64,1440.0,45.35468805996306,64.10694387866644,36.76538517486103,3.262904011491305,0.0,29200.648812649997
GRIFFAINUSDT,2024-12-20,e2324,mature_d60_d66,65,1440.0,30.446291897544345,43.74829288503582,24.901375057908453,3.6366012689840006,0.0,20073.971036969997
GRIFFAINUSDT,2024-12-20,e2324,mature_d60_d66,66,1440.0,41.40956401856775,57.49929511659666,36.1253322915428,1.6621202854076622,0.0,35307.78759762999
GUNUSDT,2025-03-31,e2526,listing_d1_d7,1,1440.0,68.76065342870142,97.81332925086782,64.21838918931337,1.1373002427022827,0.0,78837.07216172999
GUNUSDT,2025-03-31,e2526,listing_d1_d7,2,1440.0,56.43594214165019,79.96853267708548,51.3565783925515,1.39740216023183,0.0,55221.89993373
GUNUSDT,2025-03-31,e2526,listing_d1_d7,3,1440.0,42.61335953545951,59.13206724920247,34.73130069507322,2.2428065476773362,0.0,29617.56154043
GUNUSDT,2025-03-31,e2526,listing_d1_d7,4,1440.0,38.47024410627817,55.13976138179816,38.13247631304107,2.171492938868187,0.0,28902.567508659995
GUNUSDT,2025-03-31,e2526,listing_d1_d7,5,1440.0,43.628432636065824,66.44720414777305,40.02591061641482,1.695580050646385,0.0,64041.97533178
GUNUSDT,2025-03-31,e2526,listing_d1_d7,6,1440.0,58.02856461532296,78.87214880821094,47.755761781571316,0.5504801177463609,0.0,156167.67140633
GUNUSDT,2025-03-31,e2526,listing_d1_d7,7,1440.0,52.41095905462461,75.07561334336907,46.78208561507875,1.3904285609480072,0.0,49368.54314834
GUNUSDT,2025-03-31,e2526,mature_d60_d66,60,1440.0,18.032238341765733,28.126155552816943,24.187500800144473,68.81013284109137,17.0,4392.81760074
GUNUSDT,2025-03-31,e2526,mature_d60_d66,61,1440.0,13.488137025209413,23.423777810306206,19.01559352228347,95.03566992527841,38.0,1978.01115386
GUNUSDT,2025-03-31,e2526,mature_d60_d66,62,1440.0,10.31726659230139,17.682349437979976,12.826866742050216,198.44199689086145,48.0,1099.99137955
GUNUSDT,2025-03-31,e2526,mature_d60_d66,63,1440.0,10.012515644555286,15.159171298635497,10.984482102723428,365.71300375029,39.0,992.85619346
GUNUSDT,2025-03-31,e2526,mature_d60_d66,64,1440.0,9.815950920244997,14.814814814814639,11.58152967718686,289.17444858110616,54.0,839.9036618800001
GUNUSDT,2025-03-31,e2526,mature_d60_d66,65,1440.0,10.970930344522621,18.952214390000524,13.603490453828634,224.91962921007897,40.0,1439.6022239899999
GUNUSDT,2025-03-31,e2526,mature_d60_d66,66,1440.0,13.36541031809715,21.157038401052912,17.915361808486136,183.8013900275962,22.0,1982.75582626
HAEDALUSDT,2025-04-30,e2526,listing_d1_d7,1,1440.0,56.28291964762719,85.88813704662223,53.079476870599365,1.9172165219927364,0.0,60939.6836763
HAEDALUSDT,2025-04-30,e2526,listing_d1_d7,2,1440.0,56.80549607002525,86.85811485581634,75.41864630704958,0.8111328275908992,0.0,117865.7019048
HAEDALUSDT,2025-04-30,e2526,listing_d1_d7,3,1440.0,56.22525170268918,80.66776870266038,48.18224333620471,0.7764508675177001,0.0,85734.86463100002
HAEDALUSDT,2025-04-30,e2526,listing_d1_d7,4,1440.0,43.81083956636255,62.351238001613396,37.98025667189328,1.207488867953024,0.0,52052.0283708
HAEDALUSDT,2025-04-30,e2526,listing_d1_d7,5,1440.0,45.35665421607153,62.639830696140486,37.42909104629428,1.2917703595994678,0.0,47024.786937799996
HAEDALUSDT,2025-04-30,e2526,listing_d1_d7,6,1440.0,52.51543430413367,76.22162068350268,47.12157093946809,0.8810441528025267,0.0,92737.44988100001
HAEDALUSDT,2025-04-30,e2526,listing_d1_d7,7,1440.0,36.72927235948317,51.12157341331504,32.51557501371057,1.9302994241753748,0.0,33022.0527935
HAEDALUSDT,2025-04-30,e2526,mature_d60_d66,60,1440.0,6.510946571978681,12.005522670163787,9.236575562107223,27.54125486848083,100.0,1539.2576279
HAEDALUSDT,2025-04-30,e2526,mature_d60_d66,61,1440.0,8.872417475808922,14.243325115005884,10.769348970134937,31.417165530052195,57.0,1403.5558021
HAEDALUSDT,2025-04-30,e2526,mature_d60_d66,62,1440.0,7.485963934372317,12.582045836236794,9.47128938381819,37.22763042342556,91.0,1112.4944514
HAEDALUSDT,2025-04-30,e2526,mature_d60_d66,63,1440.0,8.06747797250839,13.706106157237707,10.528802205213525,34.43696093528467,66.0,1150.2130828999998
HAEDALUSDT,2025-04-30,e2526,mature_d60_d66,64,1440.0,9.518899115450134,15.900790003280326,12.353955586612738,28.362552554083887,81.0,1867.2357182
HAEDALUSDT,2025-04-30,e2526,mature_d60_d66,65,1440.0,10.938355159905871,18.020841494945323,13.42111282704084,25.944600237001502,22.0,1891.1134693
HAEDALUSDT,2025-04-30,e2526,mature_d60_d66,66,1440.0,5.907178085908995,10.708622514088674,8.824915932427125,41.07030757002905,113.0,928.1080483
HEIUSDT,2025-02-14,e2526,listing_d1_d7,1,1440.0,34.47095878401689,49.153990666196414,29.64059199442511,3.967341935225031,0.0,18896.94371742
HEIUSDT,2025-02-14,e2526,listing_d1_d7,2,1440.0,28.690288337397813,40.832132029115854,32.01518677578286,4.687164893831864,0.0,12505.03842461
HEIUSDT,2025-02-14,e2526,listing_d1_d7,3,1440.0,24.891174323096184,35.910514480990294,23.640731387535883,5.704233199160655,2.0,9599.94015716
HEIUSDT,2025-02-14,e2526,listing_d1_d7,4,1440.0,21.682930220531823,31.04962865215137,21.411840165533167,5.92943482692965,1.0,8875.127242290002
HEIUSDT,2025-02-14,e2526,listing_d1_d7,5,1440.0,18.846915134441243,26.904321506641377,18.017997955350513,7.453407795301113,0.0,5991.946114140001
HEIUSDT,2025-02-14,e2526,listing_d1_d7,6,1440.0,19.99333555481471,26.792816317044185,17.88963995853936,7.3576849173849865,1.0,7098.46587699
HEIUSDT,2025-02-14,e2526,listing_d1_d7,7,1440.0,22.620779391662417,33.83890269391733,23.494873793017092,94.72104030223298,25.0,6355.74086611
HEIUSDT,2025-02-14,e2526,mature_d60_d66,60,1440.0,9.177118384827851,18.039692207248827,16.637402369663082,1020.5692092011811,135.0,1324.2957914200001
HEIUSDT,2025-02-14,e2526,mature_d60_d66,61,1440.0,11.740535205754334,17.988308813057216,14.390384330680718,494.82957907289676,130.0,918.7276538599999
HEIUSDT,2025-02-14,e2526,mature_d60_d66,62,1440.0,8.694406904795153,14.598540145985414,20.600150918347854,1479.268341282319,277.0,967.6292874799999
HEIUSDT,2025-02-14,e2526,mature_d60_d66,63,1440.0,5.87112885098333,11.730205278591082,10.712496939465495,1709.42375890093,340.0,649.31658653
HEIUSDT,2025-02-14,e2526,mature_d60_d66,64,1440.0,2.952901289824168,8.883624518804337,8.802446309219944,2373.610782715772,504.0,324.02630564000003
HEIUSDT,2025-02-14,e2526,mature_d60_d66,65,1440.0,5.884949369694991,16.229375169057207,13.848063189608043,834.8371063433005,344.0,838.0760824099999
HEIUSDT,2025-02-14,e2526,mature_d60_d66,66,1440.0,8.519097147463874,14.540167442508785,13.27203285676478,1706.4507846389542,331.0,670.11724158
HIFIUSDT,2023-08-28,e2324,listing_d1_d7,1,1440.0,7.056831777739368,23.35346389240254,21.04675307452116,2219.8410350202666,363.0,987.43411801
HIFIUSDT,2023-08-28,e2324,listing_d1_d7,2,1440.0,7.168547469090398,19.415932257838186,16.945525053934723,2397.210945930073,269.0,1066.76467563
HIFIUSDT,2023-08-28,e2324,listing_d1_d7,3,1440.0,4.5562288106632005,15.3103198135625,16.141633623252645,3050.3225348607975,379.0,428.03314770000003
HIFIUSDT,2023-08-28,e2324,listing_d1_d7,4,1440.0,0.0,10.153275330484359,15.056310611162058,3648.1956798216843,632.0,321.5407753
HIFIUSDT,2023-08-28,e2324,listing_d1_d7,5,1440.0,20.590906436199287,54.85048095924018,40.25070549015144,1613.9512248302347,376.0,10840.31378909
HIFIUSDT,2023-08-28,e2324,listing_d1_d7,6,1440.0,39.600130435200334,77.34979005893518,55.86351906925218,1.856118338384229,0.0,59925.56291785
HIFIUSDT,2023-08-28,e2324,listing_d1_d7,7,1440.0,24.80283524385154,46.74693858534903,39.083732125239585,29.242910734419183,0.0,34014.014432799995
HIFIUSDT,2023-08-28,e2324,mature_d60_d66,60,1440.0,24.78335223850224,40.66662199021775,28.981835132827104,1.7760151611444135,0.0,44222.76109797
HIFIUSDT,2023-08-28,e2324,mature_d60_d66,61,1440.0,14.510238824124674,22.648729925607785,18.962889128648165,4.638634657542438,5.0,21884.27435511
HIFIUSDT,2023-08-28,e2324,mature_d60_d66,62,1440.0,16.480715424881154,27.109661458765718,23.977007314492607,2.691556940835716,3.0,37746.11098115
HIFIUSDT,2023-08-28,e2324,mature_d60_d66,63,1440.0,14.73274622698806,20.954398950123107,17.201236508485067,3.4596866863407563,0.0,17615.948597259998
HIFIUSDT,2023-08-28,e2324,mature_d60_d66,64,1440.0,14.967665638549311,21.853557149412655,15.965137374519955,3.431462594444953,2.0,20436.90441476
HIFIUSDT,2023-08-28,e2324,mature_d60_d66,65,1440.0,14.561852032027767,20.869829002446274,14.960559663095014,3.4680833331002523,1.0,15465.63314821
HIFIUSDT,2023-08-28,e2324,mature_d60_d66,66,1440.0,13.229735791442915,18.346224702975885,11.617005158507201,3.390761993500624,4.0,11168.223512680002
HIPPOUSDT,2024-11-14,e2324,listing_d1_d7,1,1440.0,109.14663106985361,153.26534208098866,89.62337056011431,1.8811040172584794,0.0,132139.4403824
HIPPOUSDT,2024-11-14,e2324,listing_d1_d7,2,1440.0,70.29150600207689,105.66656581770133,64.30138988290899,1.2148755151230508,0.0,100385.2884104
HIPPOUSDT,2024-11-14,e2324,listing_d1_d7,3,1440.0,47.160558735391604,66.64270697129011,42.698638505448415,1.44553956435818,0.0,55194.074921399995
HIPPOUSDT,2024-11-14,e2324,listing_d1_d7,4,1440.0,36.315957993210866,52.327574386398425,36.72789184539161,1.4242646525618996,0.0,58239.1620948
HIPPOUSDT,2024-11-14,e2324,listing_d1_d7,5,1440.0,32.97220913801254,46.685371357040935,30.595419444280186,1.2989664372417353,0.0,47859.203337700004
HIPPOUSDT,2024-11-14,e2324,listing_d1_d7,6,1440.0,34.53237696039618,46.83840749414532,32.25476493263594,1.3066458215066306,0.0,44070.3712769
HIPPOUSDT,2024-11-14,e2324,listing_d1_d7,7,1440.0,44.36522146232856,68.15630244468103,41.1864178365471,1.3433870885860115,0.0,47826.11225499999
HIPPOUSDT,2024-11-14,e2324,mature_d60_d66,60,1440.0,25.70711075865777,28.612303290414957,22.32994318675758,8.238093970621735,19.0,8811.7820378
HIPPOUSDT,2024-11-14,e2324,mature_d60_d66,61,1440.0,13.106159895151324,25.806451612903295,16.067211769691564,161.96406874005135,77.0,3893.8758921
HIPPOUSDT,2024-11-14,e2324,mature_d60_d66,62,1440.0,12.987012987012458,24.420024420025545,20.055045558728775,24.419169120151132,59.0,7868.5637317
HIPPOUSDT,2024-11-14,e2324,mature_d60_d66,63,1440.0,12.121212121211627,24.125452352230617,18.691596780845014,34.03681472706871,70.0,5738.6364367
HIPPOUSDT,2024-11-14,e2324,mature_d60_d66,64,1440.0,11.933174224343189,23.647656217214895,17.728589412605935,231.8209514078323,56.0,6368.986967999999
HIPPOUSDT,2024-11-14,e2324,mature_d60_d66,65,1440.0,13.089005235601562,26.14379084967327,20.48756702507703,360.58134895425945,28.0,6905.3617237
HIPPOUSDT,2024-11-14,e2324,mature_d60_d66,66,1440.0,25.55911586690266,40.4312668463607,32.77967376721397,16.67372705826743,7.0,12967.778222899999
HIVEUSDT,2024-12-23,e2324,listing_d1_d7,1,1440.0,28.07805755185752,43.224046489459596,30.273067230466157,11.283711729010058,0.0,16239.508564499998
HIVEUSDT,2024-12-23,e2324,listing_d1_d7,2,1440.0,23.760042622707736,38.61290625996609,31.43262352502511,12.681196344586056,9.0,14978.2758028
HIVEUSDT,2024-12-23,e2324,listing_d1_d7,3,1440.0,30.670143337415816,48.76191240808497,40.01165932300546,4.003587535004778,1.0,27601.257900900004
HIVEUSDT,2024-12-23,e2324,listing_d1_d7,4,1440.0,17.068413591874812,27.694438525463823,19.124450662418763,21.689918342906292,8.0,9230.1225307
HIVEUSDT,2024-12-23,e2324,listing_d1_d7,5,1440.0,23.560595415901908,38.96008234736025,27.96560423333436,59.74375768013165,19.0,17452.413275
HIVEUSDT,2024-12-23,e2324,listing_d1_d7,6,1440.0,61.99335551572505,87.8959907280218,53.439939549219524,0.33693086989738874,0.0,221002.061458
HIVEUSDT,2024-12-23,e2324,listing_d1_d7,7,1440.0,27.43110469810437,40.01858388826114,26.846920672227412,0.6714288202727577,0.0,63158.0004635
HIVEUSDT,2024-12-23,e2324,mature_d60_d66,60,1440.0,8.830022266296856,15.231132699744213,12.505037364757749,32.24217147141735,57.0,7697.4673484
HIVEUSDT,2024-12-23,e2324,mature_d60_d66,61,1440.0,5.819028222286238,11.661807580174047,10.646648888283478,251.65101080252842,332.0,2802.1555762
HIVEUSDT,2024-12-23,e2324,mature_d60_d66,62,1440.0,2.935133548576137,8.787346221440563,8.098232868630086,270.09893962363344,500.0,1871.6537218999997
HIVEUSDT,2024-12-23,e2324,mature_d60_d66,63,1440.0,9.472687085569774,15.741848275325548,14.65915415151782,159.36844132461331,38.0,3691.5084407
HIVEUSDT,2024-12-23,e2324,mature_d60_d66,64,1440.0,20.99003037808453,31.562478617146528,22.277698989731807,11.51695472785889,3.0,6092.3236449999995
HIVEUSDT,2024-12-23,e2324,mature_d60_d66,65,1440.0,10.555947823458691,18.238207169250447,14.262507904748757,94.55893645664723,41.0,4859.599235400001
HIVEUSDT,2024-12-23,e2324,mature_d60_d66,66,1440.0,10.341261633919155,14.010507880909142,10.74102440177955,31.488067299607145,51.0,3046.5876633000003
HMSTRUSDT,2024-09-13,e2324,listing_d1_d7,1,1440.0,121.63345410628051,178.57142857142787,114.56997989437696,87.353163766571,7.0,3334.1835318999997
HMSTRUSDT,2024-09-13,e2324,listing_d1_d7,2,1440.0,79.49125596184372,113.26860841423944,67.09606356827372,201.38175240834636,30.0,1939.84571
HMSTRUSDT,2024-09-13,e2324,listing_d1_d7,3,1440.0,67.56756756756775,104.21195652173941,71.38279861036925,384.73202133221076,86.0,1579.5067889
HMSTRUSDT,2024-09-13,e2324,listing_d1_d7,4,1440.0,49.58677685950498,67.5961494489415,40.498718777303296,433.29085348169747,204.0,647.4935967000001
HMSTRUSDT,2024-09-13,e2324,listing_d1_d7,5,1440.0,33.38898163606019,65.35947712418177,37.38485881844118,572.6619341029751,130.0,733.518044
HMSTRUSDT,2024-09-13,e2324,listing_d1_d7,6,1440.0,47.92332268370551,78.12499999999952,82.02825070243135,454.6505359738051,53.0,1792.6520173
HMSTRUSDT,2024-09-13,e2324,listing_d1_d7,7,1440.0,83.97484868073126,136.7554858934173,87.09719059575897,107.59341986561286,13.0,4080.2633787000004
HMSTRUSDT,2024-09-13,e2324,mature_d60_d66,60,1440.0,43.22247631040941,61.15367428286453,35.024309967379246,0.2815374193912765,0.0,175997.52726474003
HMSTRUSDT,2024-09-13,e2324,mature_d60_d66,61,1440.0,38.228739145791245,52.63161865900359,30.67266886197934,0.35667509568883254,0.0,129071.33330296999
HMSTRUSDT,2024-09-13,e2324,mature_d60_d66,62,1440.0,32.7662385927241,47.10257500436164,35.4387999851246,0.386924409137236,0.0,140136.91598363
HMSTRUSDT,2024-09-13,e2324,mature_d60_d66,63,1440.0,34.67129012181024,52.16869123836095,35.13333595445424,0.4006805210779601,0.0,147210.12150167002
HMSTRUSDT,2024-09-13,e2324,mature_d60_d66,64,1440.0,22.26895988556547,29.949469035947235,18.119525384236184,0.5522539436271368,0.0,54038.187623800004
HMSTRUSDT,2024-09-13,e2324,mature_d60_d66,65,1440.0,27.366588307529682,38.046926376583784,23.37581272252222,0.5984292738278968,0.0,64844.09777464
HMSTRUSDT,2024-09-13,e2324,mature_d60_d66,66,1440.0,29.13138862237468,45.04505453785536,33.306991138774116,0.5453600896021646,0.0,102479.58255939999
HOMEUSDT,2025-06-10,e2526,listing_d1_d7,1,1440.0,74.661266474251,108.0352667278399,60.2013477876552,0.5327686267941567,0.0,151215.564915
HOMEUSDT,2025-06-10,e2526,listing_d1_d7,2,1440.0,55.2841845589603,76.60124504732634,71.08260413168479,0.4600704678356653,0.0,180948.0713792
HOMEUSDT,2025-06-10,e2526,listing_d1_d7,3,1440.0,53.49636988918591,73.95538062847312,44.028041287183584,0.6280917570349173,0.0,113146.8251994
HOMEUSDT,2025-06-10,e2526,listing_d1_d7,4,1440.0,42.9491823092104,60.363628323505516,38.58341123907508,0.6178195426273654,0.0,105943.7826742
HOMEUSDT,2025-06-10,e2526,listing_d1_d7,5,1440.0,26.465028355387755,37.313432835821,21.888971650712996,1.0230959060671736,0.0,42085.752265300005
HOMEUSDT,2025-06-10,e2526,listing_d1_d7,6,1440.0,22.514071294559486,33.2502086648968,20.85605410974159,1.307733674821414,1.0,29806.096416099997
HOMEUSDT,2025-06-10,e2526,listing_d1_d7,7,1440.0,19.7824006371686,28.157683024938514,17.33734655103597,2.1122174236499633,0.0,21064.870336499996
HOMEUSDT,2025-06-10,e2526,mature_d60_d66,60,1440.0,10.032606600534628,15.291494292655953,12.066141931921907,27.509424430957413,37.0,4490.479137200001
HOMEUSDT,2025-06-10,e2526,mature_d60_d66,61,1440.0,10.14584670725824,17.458536791752874,13.17213440232495,20.906458053331175,48.0,3596.5165965
HOMEUSDT,2025-06-10,e2526,mature_d60_d66,62,1440.0,12.406947890818351,19.90544911669532,14.506820458617144,15.083665420720168,33.0,5724.717642
HOMEUSDT,2025-06-10,e2526,mature_d60_d66,63,1440.0,12.680699974638964,22.07370387866055,18.176874911362994,25.31165143726621,34.0,9321.2116587
HOMEUSDT,2025-06-10,e2526,mature_d60_d66,64,1440.0,15.898252012440231,26.249590792398287,19.160950571342187,7.424362526246735,11.0,13135.535093800001
HOMEUSDT,2025-06-10,e2526,mature_d60_d66,65,1440.0,13.305244647438537,23.128830316228743,21.007643565077082,11.657060573968122,11.0,9485.3293602
HOMEUSDT,2025-06-10,e2526,mature_d60_d66,66,1440.0,10.90750488208433,17.418761697848996,13.38069564230797,18.67209980231716,34.0,4310.2567057999995
HUSDT,2025-06-25,e2526,listing_d1_d7,1,1440.0,86.6518166253832,120.63617928517905,68.05074331776628,0.9087044705458867,0.0,115554.42631494
HUSDT,2025-06-25,e2526,listing_d1_d7,2,1440.0,65.33129620828939,87.87948777366702,55.280789567300886,1.1933531669327948,0.0,66653.05240907
HUSDT,2025-06-25,e2526,listing_d1_d7,3,1440.0,34.37095794083488,49.05851176664172,28.064175943890245,1.9035102597325355,0.0,27630.840477340003
HUSDT,2025-06-25,e2526,listing_d1_d7,4,1440.0,79.43923260160717,131.3179498364355,92.386003376886,0.6954950531774697,0.0,407968.7000308
HUSDT,2025-06-25,e2526,listing_d1_d7,5,1440.0,64.60553273659752,92.65392081811024,53.0577826415725,0.26451586948475825,0.0,301560.6921358
HUSDT,2025-06-25,e2526,listing_d1_d7,6,1440.0,56.81150049802899,93.68271427808092,66.25564395239468,0.32917827255431537,0.0,310749.24685096
HUSDT,2025-06-25,e2526,listing_d1_d7,7,1440.0,84.98380032570502,132.90762308608203,89.9877198796011,0.2034735233294278,0.0,620852.58471759
HUSDT,2025-06-25,e2526,mature_d60_d66,60,1440.0,14.268965147588101,25.903957031527185,21.649213863905267,9.288177466278624,12.0,10681.409217769999
HUSDT,2025-06-25,e2526,mature_d60_d66,61,1440.0,22.917734196651942,34.91759727657444,25.143731792257736,7.581405984906864,0.0,11907.333027109999
HUSDT,2025-06-25,e2526,mature_d60_d66,62,1440.0,13.383345281786658,21.309701153442635,17.965321614783953,19.18439059864166,20.0,5300.500564440001
HUSDT,2025-06-25,e2526,mature_d60_d66,63,1440.0,11.737428927481764,18.79082816573627,14.800594713381466,82.01322678208608,44.0,2644.79359153
HUSDT,2025-06-25,e2526,mature_d60_d66,64,1440.0,13.654596188234171,21.690570977718643,15.84706250555177,50.53657898702691,38.0,3664.90613617
HUSDT,2025-06-25,e2526,mature_d60_d66,65,1440.0,13.111026904129753,21.368092142213023,15.7810169695748,35.205257237559145,27.0,3292.8562842300003
HUSDT,2025-06-25,e2526,mature_d60_d66,66,1440.0,13.401009061389987,24.39820417837046,20.510877060392854,44.337376274483766,69.0,4998.30003401
ICNTUSDT,2025-07-03,e2526,listing_d1_d7,1,1440.0,63.81125461200154,90.75766449205261,70.51485110215076,1.2944603882963996,0.0,65212.80372719999
ICNTUSDT,2025-07-03,e2526,listing_d1_d7,2,1440.0,42.229797509190995,59.02204852370144,34.474505863731466,1.4316838166349208,0.0,42196.2993275
ICNTUSDT,2025-07-03,e2526,listing_d1_d7,3,1440.0,38.707181631745584,57.78557609040569,42.36173849163425,2.287287987423675,0.0,28996.685231700005
ICNTUSDT,2025-07-03,e2526,listing_d1_d7,4,1440.0,35.98562877008455,55.84934236747729,39.18764755507493,3.3042618055645296,0.0,25316.602951700002
ICNTUSDT,2025-07-03,e2526,listing_d1_d7,5,1440.0,45.19699081869188,74.09278131543124,44.44722113933657,2.517627372788149,0.0,61722.553141200005
ICNTUSDT,2025-07-03,e2526,listing_d1_d7,6,1440.0,30.211484671136883,45.24461449835991,29.05375733804896,2.6339465145068295,0.0,19995.489875799998
ICNTUSDT,2025-07-03,e2526,listing_d1_d7,7,1440.0,32.29279210151953,46.607521094482784,29.550230590532582,4.654451839340506,0.0,13823.0072735
ICNTUSDT,2025-07-03,e2526,mature_d60_d66,60,1440.0,3.842459315700759,11.3175519383931,9.221747176793944,294.70125048327736,430.0,367.6487071
ICNTUSDT,2025-07-03,e2526,mature_d60_d66,61,1440.0,7.117437722419145,17.656936259911117,22.295604827122606,255.2697305253055,399.0,2036.3437947
ICNTUSDT,2025-07-03,e2526,mature_d60_d66,62,1440.0,3.5587188612095724,10.664770707429108,10.72022163997303,246.89723512273454,474.0,566.9656057
ICNTUSDT,2025-07-03,e2526,mature_d60_d66,63,1440.0,7.154382907281429,14.5573654784978,13.89012425918533,358.0334920977529,387.0,966.8505989000001
ICNTUSDT,2025-07-03,e2526,mature_d60_d66,64,1440.0,3.768607633338807,11.046672470889515,11.16271712586439,278.6721949410855,425.0,718.0973335000001
ICNTUSDT,2025-07-03,e2526,mature_d60_d66,65,1440.0,3.7601054158521166,7.828572902042005,10.090696461171536,207.4371146198007,625.0,348.0231602
ICNTUSDT,2025-07-03,e2526,mature_d60_d66,66,1440.0,3.8602587811383255,7.821666014860847,8.936747951162566,273.02357469628333,560.0,273.3304128
IDEXUSDT,2023-05-23,e2324,listing_d1_d7,1,1440.0,9.155114411390642,15.678077625642054,12.460699552602696,287.1061646050739,171.0,2555.0489176
IDEXUSDT,2023-05-23,e2324,listing_d1_d7,2,1440.0,6.535520582126612,12.958823379646953,9.837927677038277,253.29035235783553,246.0,1510.4451114
IDEXUSDT,2023-05-23,e2324,listing_d1_d7,3,1440.0,7.685902804859474,15.017364929722332,11.590099755275029,195.45677899390338,229.0,2062.6464499999997
IDEXUSDT,2023-05-23,e2324,listing_d1_d7,4,1440.0,5.197505197504985,10.33658828838957,7.4039151728289045,189.66743878678372,306.0,1131.7246449
IDEXUSDT,2023-05-23,e2324,listing_d1_d7,5,1440.0,4.448977513212589,10.157440816404245,8.215286151366026,89.63366886059511,275.0,1388.1344087
IDEXUSDT,2023-05-23,e2324,listing_d1_d7,6,1440.0,14.206230248481054,29.375480090126587,23.55434875502803,105.28181870953762,114.0,8865.3068281
IDEXUSDT,2023-05-23,e2324,listing_d1_d7,7,1440.0,14.590143882018493,25.37305450744235,20.06807840417642,70.97396686605744,67.0,8776.4893402
IDEXUSDT,2023-05-23,e2324,mature_d60_d66,60,1440.0,5.84169069407065,10.155934613956298,9.28590278764875,554.4297747466911,398.0,1089.8192785
IDEXUSDT,2023-05-23,e2324,mature_d60_d66,61,1440.0,3.984857541342735,10.034619512847032,8.277197626634843,1126.174752888277,541.0,336.02277769999995
IDEXUSDT,2023-05-23,e2324,mature_d60_d66,62,1440.0,8.068583693794846,14.447139989308658,17.23204604425765,807.3031601582968,298.0,545.8628593
IDEXUSDT,2023-05-23,e2324,mature_d60_d66,63,1440.0,4.1004613449864635,10.269576461213413,9.057115198804386,2052.5004269791225,450.0,191.24003109999998
IDEXUSDT,2023-05-23,e2324,mature_d60_d66,64,1440.0,4.04326295448274,10.200438698469892,8.774080174925055,1594.9883311819046,492.0,477.5731856
IDEXUSDT,2023-05-23,e2324,mature_d60_d66,65,1440.0,1.9982016384900205,9.843004156376777,7.628727868028201,1491.763827919171,571.0,279.819137
IDEXUSDT,2023-05-23,e2324,mature_d60_d66,66,1440.0,0.0,5.954448865174221,6.730491417408996,978.00616420581,709.0,428.9536322
INITUSDT,2025-04-14,e2526,listing_d1_d7,1,1440.0,77.06671551015067,154.0362525919404,98.32930327809972,1757.0502064942295,277.0,1519.3398851999998
INITUSDT,2025-04-14,e2526,listing_d1_d7,2,1440.0,117.28246471862549,184.94129558516588,105.68143741836226,1297.3491730137118,139.0,2082.2272124
INITUSDT,2025-04-14,e2526,listing_d1_d7,3,1440.0,59.34154585052745,93.2563278798846,51.67432017709034,326.8171780380137,167.0,3614.7777768
INITUSDT,2025-04-14,e2526,listing_d1_d7,4,1440.0,29.73174528298069,53.66399343296158,32.7975003690541,303.465653837693,281.0,1256.7006918000002
INITUSDT,2025-04-14,e2526,listing_d1_d7,5,1440.0,12.126928573537405,33.9236270208499,20.22892952211229,241.8846629499627,464.0,692.9496572
INITUSDT,2025-04-14,e2526,listing_d1_d7,6,1440.0,9.519926657853675,29.75486307630318,20.419077365229583,280.6643952586979,494.0,631.5367117999999
INITUSDT,2025-04-14,e2526,listing_d1_d7,7,1440.0,5.359132222657855,31.591258789592114,21.53945181725767,454.24396898748216,592.0,639.4396135
INITUSDT,2025-04-14,e2526,mature_d60_d66,60,1440.0,33.115413001858784,46.36706856157493,28.817104136400282,0.7799821580872245,0.0,60820.83037190001
INITUSDT,2025-04-14,e2526,mature_d60_d66,61,1440.0,22.261385962793703,31.211288768581515,20.81078042199954,1.2688093630938222,0.0,35855.1765264
INITUSDT,2025-04-14,e2526,mature_d60_d66,62,1440.0,15.197568389057134,21.25090691716699,14.481876421844401,1.7736375510704419,0.0,20594.9776285
INITUSDT,2025-04-14,e2526,mature_d60_d66,63,1440.0,21.699822006522908,30.777623795670067,19.863973100189714,1.7207206440802958,0.0,24082.6803073
