symbol,d0,era,pump01,crowd7d,d0_bars,funding_events_d0_d7
USDCUSDT,2022-06-28,e2122,0.0017017017017015856,0,14,22
USDEUSDT,2024-08-07,e2324,-0.01078353779184793,2,14,23
USELESSUSDT,2025-07-10,e2526,-0.16242464835900872,5,13,46
USTCUSDT,2023-11-27,e2324,-0.3400562851782365,6,15,23
USTUSDT,2022-05-10,e2122,-0.1288578508673125,2,16,23
USUALUSDT,2024-11-19,e2324,-0.5201960784313726,11,17,23
USUSDT,2025-12-12,e2526,-0.40138267588450594,3,13,46
UVXYUSDT,2026-06-25,e2526,0.035361216730038114,12,16,23
UXLINKUSDT,2024-07-19,e2324,-0.12420127795527158,4,14,23
VANAUSDT,2024-12-16,e2324,-0.29718939004625056,6,12,43
VANRYUSDT,2024-03-14,e2324,-0.027495908346972242,5,12,23
VELODROMEUSDT,2024-12-13,e2324,-0.3119771534067963,5,14,23
VELOUSDT,2024-05-20,e2324,-0.009970400373890076,6,15,23
VELVETUSDT,2025-07-15,e2526,-0.26135656502800253,7,14,46
VETUSDT,2021-10-25,e2122,0.04226918798665191,7,17,23
VFYUSDT,2025-09-30,e2526,-0.5212412453351056,10,12,45
VGXUSDT,2023-08-01,e2324,-0.08558714748035134,4,14,23
VICUSDT,2025-03-13,e2526,-0.11505190311418678,4,16,46
VIDTUSDT,2024-08-26,e2324,0.12844488188976366,5,16,23
VINEUSDT,2025-01-23,e2526,-0.43928402798643607,8,12,46
VIRTUALUSDT,2024-11-01,e2324,0.18361417780360245,2,15,23
VOXELUSDT,2024-08-21,e2324,-0.11811023622047245,4,13,23
VRAUSDT,2023-10-03,e2324,0.17462506464402683,1,13,23
VRUSDT,2025-01-16,e2526,-0.10920897284533648,4,14,23
VTHOUSDT,2024-02-19,e2324,-0.0486097608399767,0,14,23
VVVUSDT,2025-01-28,e2526,-0.44807556911523116,6,20,47
WALUSDT,2025-03-27,e2526,0.2393451143451144,2,14,172
WAVESUSDT,2022-01-05,e2122,-0.11406249999999996,1,13,22
WAXPUSDT,2023-10-10,e2324,0.13157894736842124,4,15,23
WCTUSDT,2025-04-15,e2526,0.3004484304932735,6,13,165
WDCUSDT,2026-05-28,e2526,0.0038888361946316508,5,16,23
WETUSDT,2025-12-04,e2526,0.06424548902425009,1,12,45
WHITEWHALEUSDT,2026-01-06,e2526,0.12881022615535875,0,12,45
WIFUSDT,2024-01-11,e2324,-0.08291032148900168,1,12,23
WLDUSDT,2023-07-24,e2324,-0.16709701217262996,0,13,23
WLFIUSDT,2025-08-23,e2526,-0.4158974358974359,4,14,46
WOOUSDT,2021-11-09,e2122,0.022263307911563057,2,16,22
WSMUSDT,2023-10-12,e2324,0.03693611867998814,5,11,23
WUSDT,2024-04-03,e2324,-0.19661118160782254,6,10,23
XAGUSDT,2026-03-09,e2526,0.06781095128732018,1,22,48
XAIUSDT,2024-01-10,e2324,0.22558273935657858,0,12,23
XANUSDT,2025-09-29,e2526,-0.21190367421523204,9,14,46
XAUTUSDT,2025-04-03,e2526,-0.011690035944431854,3,13,46
XAUUSDT,2026-03-09,e2526,0.024848763380520777,1,22,48
XCHUSDT,2024-05-27,e2324,0.04690491384811746,6,16,23
XCNUSDT,2022-04-28,e2122,-0.026312817617165418,3,14,22
XDCUSDT,2025-02-10,e2526,-0.021320346320346295,4,15,46
XEMUSDT,2021-11-30,e2122,0.00414446417998815,13,18,24
XIONUSDT,2024-12-05,e2324,-0.12642628936558653,5,14,23
XLMUSDT,2021-08-31,e2122,0.06320372316469003,4,18,22
XMRUSDT,2022-01-14,e2122,-0.0011486331265794236,4,13,22
XNOUSDT,2022-09-02,e2122,-0.03091309130913089,0,18,24
XNYUSDT,2025-08-13,e2526,0.16397564849126534,5,11,45
XPINUSDT,2025-09-12,e2526,-0.036870233591545065,6,12,46
XPLUSDT,2025-08-22,e2526,0.13708333333333322,3,13,46
XRDUSDT,2023-12-12,e2324,0.08994240141781118,4,15,23
XRPUSDT,2021-05-13,e2122,0.0763499500729703,1,15,22
XTERUSDT,2025-03-06,e2526,0.27533193570929404,1,14,46
XVGUSDT,2023-07-05,e2324,-0.08133673180402146,2,14,23
XVSUSDT,2023-09-08,e2324,-0.04968163901762901,3,14,23
YALAUSDT,2025-08-08,e2526,0.015132408575031508,6,17,47
YBUSDT,2025-10-11,e2526,-0.20298013245033109,5,15,46
YFIIUSDT,2023-08-16,e2324,-0.20536484388476806,6,13,23
YFIUSDT,2021-12-10,e2122,0.0418076365393909,7,16,23
YGGUSDT,2021-11-23,e2122,0.09526677104660952,6,16,22
YZYUSDT,2025-08-21,e2526,-0.4667697063369398,2,20,47
ZAMAUSDT,2026-01-09,e2526,-0.19387288523090995,2,14,46
ZBCNUSDT,2024-04-17,e2324,-0.0815502624142107,2,13,23
ZBCUSDT,2023-08-22,e2324,-0.04177026355047242,4,13,23
ZBTUSDT,2025-10-17,e2526,-0.40996367410482604,7,11,178
ZCXUSDT,2024-06-24,e2324,-0.060875512995896,4,11,23
ZECUSDT,2021-11-24,e2122,0.16272655634357758,10,17,23
ZENTUSDT,2024-12-23,e2324,0.04805999347896961,7,15,23
ZENUSDT,2021-11-26,e2122,-0.04314946619217086,13,15,23
ZEREBROUSDT,2024-12-30,e2324,0.4143932267168391,4,16,23
ZESTUSDT,2026-06-05,e2526,0.12656119900083262,12,16,46
ZETAUSDT,2024-02-01,e2324,1.4727810650887574,3,18,24
ZEUSUSDT,2024-04-09,e2324,-0.10001073076510347,3,20,24
ZILUSDT,2022-01-30,e2122,-0.02985720467330155,4,19,23
ZKCUSDT,2025-09-15,e2526,-0.43339441781787436,6,10,45
ZKFUSDT,2024-01-17,e2324,-0.15445769449176605,2,15,24
ZKJUSDT,2024-06-17,e2324,0.020233812949640217,5,13,23
ZKPUSDT,2025-12-22,e2526,-0.07765793528505394,0,15,113
ZKUSDT,2024-06-20,e2324,-0.14356295878034997,3,21,24
ZORAUSDT,2025-04-25,e2526,-0.2010261194029851,3,13,46
ZRCUSDT,2024-11-25,e2324,-0.15594541910331394,8,14,23
ZROUSDT,2024-06-20,e2324,-0.14801616252314942,3,9,23
ZRXUSDT,2022-03-28,e2122,-0.01961311123052112,6,14,22
