symbol,decision_ts_ms,date,era,block,decile,is_d9,btc_up,ret1,turnover_spike_168h,max_ret168,hold_h,n_settlements,long_gross,long_funding,short_path,long_net45,stratum
1000000MOGUSDT,1757293200000,2025-09-08,e2526,726,8,0,0,-0.0010677423181871815,0.7774399615649012,0.05327768229806029,24.0,6,0.09462700887502984,-0.00037413,-0.09462700887502984,0.08975287887502983,1-1-1
1000000MOGUSDT,1758139200000,2025-09-17,e2526,726,7,0,0,0.05602331606217614,3.1912488955929685,0.05602331606217614,24.0,6,-0.0010122482032594027,-0.00078324,0.0010122482032594027,-0.0062954882032594025,2-2-1
1000000MOGUSDT,1758225600000,2025-09-18,e2526,726,7,0,1,-0.01172344689378757,0.8051234290900989,0.05602331606217614,24.0,6,-0.08410173269834831,-0.00043758,0.08410173269834831,-0.08903931269834832,0-1-1
1000000MOGUSDT,1758416400000,2025-09-21,e2526,726,8,0,1,-0.0022722108611679115,0.4852125409797989,0.05602331606217614,24.0,6,-0.07794437449925606,-0.0009168,0.07794437449925606,-0.08336117449925606,1-0-1
1000000MOGUSDT,1758502800000,2025-09-22,e2526,726,8,0,0,-0.027856468366383336,2.7246044735718034,0.05602331606217614,24.0,6,-0.14088877855014892,-0.00030000000000000003,0.14088877855014892,-0.14568877855014892,0-2-1
1000000MOGUSDT,1758589200000,2025-09-23,e2526,726,8,0,0,-0.006116623623759754,0.7104317128832428,0.05602331606217614,24.0,6,0.037277850021673054,-0.00030000000000000003,-0.037277850021673054,0.032477850021673055,0-1-1
1000000MOGUSDT,1758675600000,2025-09-24,e2526,726,8,0,0,0.012065498419994158,0.8937054375660779,0.05602331606217614,24.0,6,-0.04736035659562621,-0.00030000000000000003,0.04736035659562621,-0.052160356595626206,2-1-1
1000000MOGUSDT,1758762000000,2025-09-25,e2526,727,7,0,1,-0.010349288486416586,0.7847046271459485,0.03967906637490892,24.0,6,-0.07033191987132614,-0.00033909,0.07033191987132614,-0.07517100987132615,0-1-0
1000000MOGUSDT,1758848400000,2025-09-26,e2526,727,7,0,0,0.017757158854583288,0.877188656586375,0.04308242562185005,24.0,6,0.02437873545139979,-0.00030000000000000003,-0.02437873545139979,0.01957873545139979,2-1-0
1000000MOGUSDT,1758934800000,2025-09-27,e2526,727,7,0,0,-0.00015253203172660434,0.2874533672223834,0.04308242562185005,24.0,6,-0.029940119760478945,-0.00030000000000000003,0.029940119760478945,-0.034740119760478944,1-0-0
1000000MOGUSDT,1759136400000,2025-09-29,e2526,727,7,0,1,0.05333136356921253,4.232114551399574,0.05333136356921253,24.0,6,-0.037644374732639374,-0.00030000000000000003,0.037644374732639374,-0.04244437473263937,2-2-1
1000000MOGUSDT,1759222800000,2025-09-30,e2526,727,7,0,1,-0.007298204641658201,0.7960893294568915,0.05333136356921253,24.0,6,0.0828270854941473,-0.00030000000000000003,-0.0828270854941473,0.0780270854941473,0-1-1
1000000MOGUSDT,1760151600000,2025-10-11,e2526,727,7,0,0,0.08249044729152599,1.7801060747288315,0.08249044729152599,24.0,5,-0.04994617868675999,-0.00025,0.04994617868675999,-0.05469617868675999,2-2-2
1000000MOGUSDT,1760756400000,2025-10-18,e2526,727,7,0,0,-0.014705882352941235,0.3060980921079101,0.06331347893227446,24.0,6,0.05178365937859608,-0.0002607,-0.05178365937859608,0.04702295937859608,0-0-1
1000000MOGUSDT,1760842800000,2025-10-19,e2526,727,7,0,0,-0.013301351940689043,0.2266596974271906,0.06331347893227446,24.0,6,0.05339168490153168,-0.00020229000000000002,-0.05339168490153168,0.04868939490153168,0-0-1
1000000MOGUSDT,1761058800000,2025-10-21,e2526,727,8,0,0,0.0779675865089795,2.344736600812543,0.0779675865089795,24.0,6,-0.09448818897637801,-0.00023564000000000001,0.09448818897637801,-0.099223828976378,2-2-2
1000000MOGUSDT,1762390800000,2025-11-06,e2526,728,9,1,0,-0.015686274509803977,0.32577170783429144,0.11644374508261213,24.0,6,-0.008367071524966185,-0.00030000000000000003,0.008367071524966185,-0.013167071524966184,0-0-2
1000000MOGUSDT,1762822800000,2025-11-11,e2526,728,7,0,0,0.006542789845590091,0.5443672095403199,0.06805349182763742,24.0,6,-0.06708431219002875,-0.00021315,0.06708431219002875,-0.07179746219002875,2-0-2
1000000MOGUSDT,1762909200000,2025-11-12,e2526,728,7,0,0,-0.0065063649222064646,0.5654405960418379,0.06805349182763742,24.0,6,0.039451594851706684,-0.00029330000000000003,-0.039451594851706684,0.034658294851706684,0-1-2
1000000MOGUSDT,1763082000000,2025-11-14,e2526,728,9,1,0,-0.005731373037627607,0.8116951604159599,0.10627327413348597,24.0,6,-0.054568210262828654,-0.00007198000000000003,0.054568210262828654,-0.05914019026282865,0-1-2
1000000MOGUSDT,1764032400000,2025-11-25,e2526,729,7,0,0,-0.019558131111916066,0.8412075575404058,0.061767005473025716,24.0,6,0.021028914757792005,-0.00030000000000000003,-0.021028914757792005,0.016228914757792003,0-1-1
1000000MOGUSDT,1764205200000,2025-11-27,e2526,729,7,0,0,-0.011399620012666367,5.114403720138654,0.061767005473025716,24.0,6,-0.03739522888459057,-0.00030000000000000003,0.03739522888459057,-0.04219522888459057,0-2-1
1000000MOGUSDT,1764291600000,2025-11-28,e2526,729,7,0,0,-0.011768551814318351,0.6951478863393927,0.061767005473025716,24.0,6,-0.03281982585398513,-0.00030000000000000003,0.03281982585398513,-0.03761982585398513,0-1-1
1000000MOGUSDT,1764378000000,2025-11-29,e2526,729,7,0,0,-0.006137061029662494,0.3609634195958827,0.061767005473025716,24.0,6,0.007271468144044224,-0.00026696,-0.007271468144044224,0.0025045081440442244,0-0-1
