symbol,sign,threshold,persistence,entry,era,age_cell,week_block,hold_h,n_alt_settlements_hold,gross_alt,alt_funding,gross_btc,btc_funding,net_unhedged,net_hedged,capped
0GUSDT,-1,0.0015,1,2025-10-29,e2526,age_30_240,105650,1.0,1,0.016866012632710703,0.00015709,-0.006836844948676424,0.0,0.012523102632710701,0.0011862576840342785,false
0GUSDT,-1,0.0015,1,2025-10-29,e2526,age_30_240,105650,3.0,2,0.0015927794000532014,0.00034616,-0.0073620906061782065,0.0,-0.0025610605999467984,-0.014423151206125005,false
0GUSDT,-1,0.0015,2,2025-10-29,e2526,age_30_240,105650,2.0,2,0.007140473807140557,0.00034616,-0.008613487924661989,0.0,0.0029866338071405573,-0.010126854117521431,false
0GUSDT,-1,0.0015,1,2025-10-30,e2526,age_30_240,105650,4.0,4,-0.05574625840999581,0.00085773,0.018033183011557874,0.0,-0.059388528409995804,-0.045855345398437934,false
0GUSDT,-1,0.0015,2,2025-10-30,e2526,age_30_240,105650,3.0,2,-0.03717185859292971,0.00038189,0.017225591116384664,0.0,-0.0412899685929297,-0.02856437747654504,false
0GUSDT,-1,0.0015,1,2025-10-30,e2526,age_30_240,105650,1.0,1,-0.0005963473723443746,0.00009268,0.003536407184758117,0.0,-0.005003667372344374,-0.0059672601875862576,false
0GUSDT,-1,0.0015,1,2025-10-30,e2526,age_30_240,105650,3.0,3,-0.04349523660783994,0.00063847,0.006158515310445645,0.0,-0.04735676660783993,-0.04569825129739429,false
0GUSDT,-1,0.0015,2,2025-10-30,e2526,age_30_240,105650,2.0,2,-0.03192918675412948,0.00039765000000000004,-0.0008216972696226676,0.0,-0.03603153675412948,-0.04135323402375215,false
0GUSDT,-1,0.0015,1,2025-10-30,e2526,age_30_240,105650,10.0,11,-0.02387594355103395,0.00292289,-0.006626271970397779,2.13e-6,-0.02545305355103395,-0.03657719552143173,false
0GUSDT,-1,0.0015,2,2025-10-30,e2526,age_30_240,105650,9.0,9,-0.022753408904222172,0.0021674199999999998,-0.0127505553937175,2.13e-6,-0.025085988904222173,-0.04233441429793967,false
0GUSDT,-1,0.0015,1,2025-10-31,e2526,age_30_240,105650,1.0,2,-0.010252563140785154,0.00030104,0.0017800595170486266,0.0,-0.014451523140785152,-0.017171463623736526,false
0GUSDT,-1,0.0015,1,2025-10-31,e2526,age_30_240,105650,5.0,5,0.00428338901739056,0.00115272,-0.0070389638353274275,0.0001,0.0009361090173905604,-0.010502854817936867,false
0GUSDT,-1,0.0015,2,2025-10-31,e2526,age_30_240,105650,4.0,4,0.012873682391567165,0.00094726,-0.008917724938094063,0.0001,0.009320942391567166,-0.003996782546526897,false
0GUSDT,-1,0.0015,1,2025-10-31,e2526,age_30_240,105650,3.0,2,0.004350978970268482,0.00045458,-0.009097266960075512,0.0,0.0003055589702684819,-0.01329170798980703,false
0GUSDT,-1,0.0015,2,2025-10-31,e2526,age_30_240,105650,2.0,2,0.026591309181877243,0.00045458,-0.004880593395229171,0.0,0.022545889181877242,0.013165295786648072,false
