side,entry_day,pump_cell,fund_cell,era,n_events,n_weeks,mean_gross_bp,mean_funding_bp,mean_net45_bp,mean_net90_bp,se_net45_bp_wk,median_net45_bp,win_rate_net45
short,1,pump_25_100,fund_neg,pre2025,10,9,84.57861109131903,-374.95806000000005,-335.379448908681,-380.37944890868107,1361.7967446695461,1564.6431546761703,0.6
short,1,pump_25_100,fund_neg,post2025,15,12,-592.2532453605526,-846.81904,-1484.0722853605523,-1529.072285360553,812.9251578881823,-1335.994130203725,0.3333333333333333
short,2,pump_25_100,fund_neg,pooled,20,17,853.7920439192494,-478.24816999999996,330.54387391924917,285.54387391924905,720.7552851634805,972.728751475006,0.6
short,2,pump_25_100,fund_neg,e2122,0,,,,,,,,
short,2,pump_25_100,fund_neg,e2324,9,8,985.4131373843042,-299.8392777777778,640.5738596065263,595.5738596065263,1076.9141529885392,847.8733372336307,0.6666666666666666
short,2,pump_25_100,fund_neg,e2526,11,9,746.1020583569313,-624.2190818181818,76.8829765387495,31.88297653874943,1007.2218909196833,1097.5841657163814,0.5454545454545454
short,2,pump_25_100,fund_neg,pre2025,9,8,985.4131373843042,-299.8392777777778,640.5738596065263,595.5738596065263,1136.0376064153631,847.8733372336307,0.6666666666666666
short,2,pump_25_100,fund_neg,post2025,11,9,746.1020583569313,-624.2190818181818,76.8829765387495,31.88297653874943,955.1496113862786,1097.5841657163814,0.5454545454545454
long,1,pump_25_100,fund_neg,pooled,25,21,321.52050277980385,658.074648,934.5951507798039,889.595150779804,737.2277343973612,763.0231316590568,0.56
long,1,pump_25_100,fund_neg,e2122,0,,,,,,,,
long,1,pump_25_100,fund_neg,e2324,10,9,-84.57861109131903,374.95806000000005,245.379448908681,200.37944890868093,1310.7546137784047,-1654.6431546761703,0.4
long,1,pump_25_100,fund_neg,e2526,15,12,592.2532453605526,846.81904,1394.0722853605528,1349.0722853605525,804.1224775021213,1245.994130203725,0.6666666666666666
long,1,pump_25_100,fund_neg,pre2025,10,9,-84.57861109131903,374.95806000000005,245.379448908681,200.37944890868093,1346.3038046606114,-1654.6431546761703,0.4
long,1,pump_25_100,fund_neg,post2025,15,12,592.2532453605526,846.81904,1394.0722853605528,1349.0722853605525,824.4143394600451,1245.994130203725,0.6666666666666666
long,2,pump_25_100,fund_neg,pooled,20,17,-853.7920439192494,478.24816999999996,-420.543873919249,-465.54387391924917,718.8566407537539,-1062.7287514750062,0.4
long,2,pump_25_100,fund_neg,e2122,0,,,,,,,,
long,2,pump_25_100,fund_neg,e2324,9,8,-985.4131373843042,299.8392777777778,-730.5738596065264,-775.5738596065265,1041.4281100523115,-937.8733372336308,0.3333333333333333
long,2,pump_25_100,fund_neg,e2526,11,9,-746.1020583569313,624.2190818181818,-166.8829765387495,-211.88297653874955,996.7338477667354,-1187.5841657163817,0.45454545454545453
long,2,pump_25_100,fund_neg,pre2025,9,8,-985.4131373843042,299.8392777777778,-730.5738596065264,-775.5738596065265,1096.9546288518366,-937.8733372336308,0.3333333333333333
long,2,pump_25_100,fund_neg,post2025,11,9,-746.1020583569313,624.2190818181818,-166.8829765387495,-211.88297653874955,980.6409861791128,-1187.5841657163817,0.45454545454545453
short,1,pump_25_100,fund_flat,pooled,33,32,106.38829758505457,-98.31354545454546,-36.925247869490825,-81.92524786949079,910.1554902544912,1470.8803042509296,0.6363636363636364
short,1,pump_25_100,fund_flat,e2122,3,3,1842.681434989021,21.139499999999998,1818.8209349890215,1773.820934989021,656.1766370138678,1866.7458577617333,1.0
short,1,pump_25_100,fund_flat,e2324,14,14,280.7232666743633,-40.65351428571427,195.06975238864902,150.069752388649,908.3812883138299,983.2201768177196,0.5
short,1,pump_25_100,fund_flat,e2526,16,15,-371.70976363133406,-171.16351875,-587.873282381334,-632.8732823813342,1709.7236600014521,1441.4241498595393,0.6875
short,1,pump_25_100,fund_flat,pre2025,17,17,556.3629434357734,-29.748864705882355,481.6140787298912,436.61407872989116,756.6435096255362,1866.7458577617333,0.5882352941176471
short,1,pump_25_100,fund_flat,post2025,16,15,-371.70976363133406,-171.16351875,-587.873282381334,-632.8732823813342,1704.3639320363948,1441.4241498595393,0.6875
short,2,pump_25_100,fund_flat,pooled,37,35,-756.7612326662537,-162.8507540540541,-964.6119867203075,-1009.6119867203075,840.4870735334028,470.4031547911545,0.5405405405405406
short,2,pump_25_100,fund_flat,e2122,3,3,980.182961960036,20.453599999999998,955.6365619600358,910.6365619600358,641.9828617185811,971.4549918166949,0.6666666666666666
short,2,pump_25_100,fund_flat,e2324,13,13,-243.78128176099037,-48.92376923076923,-337.70505099175966,-382.7050509917596,635.471100909135,470.4031547911545,0.5384615384615384
short,2,pump_25_100,fund_flat,e2526,21,19,-1322.4551348399343,-259.56331904761913,-1627.0184538875533,-1672.0184538875533,1407.8724261834502,94.0423827785172,0.5238095238095238
short,2,pump_25_100,fund_flat,pre2025,16,16,-14.287986063297964,-35.915512500000006,-95.203498563298,-140.20349856329796,558.0259987212405,720.9290733039247,0.5625
short,2,pump_25_100,fund_flat,post2025,21,19,-1322.4551348399343,-259.56331904761913,-1627.0184538875533,-1672.0184538875533,1402.8290416551552,94.0423827785172,0.5238095238095238
long,1,pump_25_100,fund_flat,pooled,33,32,-106.38829758505457,98.31354545454546,-53.07475213050905,-98.07475213050907,874.2746123178406,-1560.8803042509298,0.36363636363636365
long,1,pump_25_100,fund_flat,e2122,3,3,-1842.681434989021,-21.139499999999998,-1908.820934989021,-1953.8209349890212,659.2426251463132,-1956.7458577617333,0.0
long,1,pump_25_100,fund_flat,e2324,14,14,-280.7232666743633,40.65351428571427,-285.069752388649,-330.0697523886491,883.1689146716118,-1073.2201768177197,0.5
long,1,pump_25_100,fund_flat,e2526,16,15,371.70976363133406,171.16351875,497.8732823813345,452.87328238133415,1750.5578874344837,-1531.4241498595393,0.3125
long,1,pump_25_100,fund_flat,pre2025,17,17,-556.3629434357734,29.748864705882355,-571.6140787298913,-616.6140787298913,761.7947337795937,-1956.7458577617333,0.4117647058823529
long,1,pump_25_100,fund_flat,post2025,16,15,371.70976363133406,171.16351875,497.8732823813345,452.87328238133415,1787.5776239222732,-1531.4241498595393,0.3125
long,2,pump_25_100,fund_flat,pooled,37,35,756.7612326662537,162.8507540540541,874.6119867203076,829.6119867203075,845.7152172695831,-560.4031547911545,0.43243243243243246
long,2,pump_25_100,fund_flat,e2122,3,3,-980.182961960036,-20.453599999999998,-1045.636561960036,-1090.6365619600358,639.585279618976,-1061.454991816695,0.3333333333333333
long,2,pump_25_100,fund_flat,e2324,13,13,243.78128176099037,48.92376923076923,247.70505099175958,202.70505099175946,637.5967124110514,-560.4031547911545,0.46153846153846156
long,2,pump_25_100,fund_flat,e2526,21,19,1322.4551348399343,259.56331904761913,1537.0184538875528,1492.0184538875533,1430.8530567956527,-184.0423827785172,0.42857142857142855
long,2,pump_25_100,fund_flat,pre2025,16,16,14.287986063297964,35.915512500000006,5.203498563297951,-39.79650143670207,537.8232773322474,-810.9290733039248,0.4375
long,2,pump_25_100,fund_flat,post2025,21,19,1322.4551348399343,259.56331904761913,1537.0184538875528,1492.0184538875533,1397.8069364746934,-184.0423827785172,0.42857142857142855
short,1,pump_25_100,fund_pos,pooled,19,18,-638.933764450746,147.3187052631579,-536.6150591875883,-581.6150591875883,1012.1528221347572,560.7251241798297,0.5789473684210527
short,1,pump_25_100,fund_pos,e2122,4,3,-3.407884123228788,166.371575,117.96369087677117,72.9636908767712,515.6406855496942,-220.02462052181818,0.5
short,1,pump_25_100,fund_pos,e2324,9,9,27.10275292346659,139.63962222222221,121.74237514568883,76.74237514568878,1099.4224181196505,1819.9379415702986,0.6666666666666666
short,1,pump_25_100,fund_pos,e2526,6,6,-2061.67246073041,146.13541666666666,-1960.5370440637435,-2005.5370440637432,2590.6531306925635,-589.0713168953083,0.5
short,1,pump_25_100,fund_pos,pre2025,13,12,17.71486460140647,147.86483846153845,120.57970306294493,75.57970306294482,772.1136590482097,560.7251241798297,0.6153846153846154
short,1,pump_25_100,fund_pos,post2025,6,6,-2061.67246073041,146.13541666666666,-1960.5370440637435,-2005.5370440637432,2518.912889222917,-589.0713168953083,0.5
short,2,pump_25_100,fund_pos,pooled,20,18,-137.6432984998156,86.119475,-96.52382349981569,-141.52382349981556,933.3197307715951,227.71874024269198,0.55
short,2,pump_25_100,fund_pos,e2122,4,3,-225.50364698705297,119.546025,-150.95762198705307,-195.957621987053,473.3760567256106,-790.6282818459999,0.25
short,2,pump_25_100,fund_pos,e2324,11,11,1227.5697597227716,96.50139090909092,1279.0711506318626,1234.0711506318626,787.9165227365213,1977.8831466465715,0.8181818181818182
short,2,pump_25_100,fund_pos,e2526,5,4,-3070.823747799718,36.53802,-3079.2857277997177,-3124.2857277997177,3085.4293554371193,-940.3197514856845,0.2
short,2,pump_25_100,fund_pos,pre2025,15,14,840.083517933485,102.64662666666668,897.7301446001517,852.7301446001517,608.7865892749808,1894.4618703846702,0.6666666666666666
short,2,pump_25_100,fund_pos,post2025,5,4,-3070.823747799718,36.53802,-3079.2857277997177,-3124.2857277997177,3084.871567561795,-940.3197514856845,0.2
long,1,pump_25_100,fund_pos,pooled,19,18,638.933764450746,-147.3187052631579,446.6150591875883,401.6150591875883,996.7517299220438,-650.7251241798297,0.42105263157894735
long,1,pump_25_100,fund_pos,e2122,4,3,3.407884123228788,-166.371575,-207.96369087677124,-252.9636908767712,510.70568800054366,130.02462052181824,0.5
long,1,pump_25_100,fund_pos,e2324,9,9,-27.10275292346659,-139.63962222222221,-211.74237514568878,-256.7423751456888,1085.6893801662077,-1909.9379415702986,0.3333333333333333
long,1,pump_25_100,fund_pos,e2526,6,6,2061.67246073041,-146.13541666666666,1870.5370440637437,1825.537044063744,2595.6419819637945,499.0713168953083,0.5
long,1,pump_25_100,fund_pos,pre2025,13,12,-17.71486460140647,-147.86483846153845,-210.57970306294493,-255.57970306294496,763.3175462935764,-650.7251241798297,0.38461538461538464
long,1,pump_25_100,fund_pos,post2025,6,6,2061.67246073041,-146.13541666666666,1870.5370440637437,1825.537044063744,2569.3222394149007,499.0713168953083,0.5
long,2,pump_25_100,fund_pos,pooled,20,18,137.6432984998156,-86.119475,6.523823499815701,-38.476176500184394,933.7371487009831,-317.718740242692,0.45
long,2,pump_25_100,fund_pos,e2122,4,3,225.50364698705297,-119.546025,60.957621987052995,15.957621987052958,471.92715709085934,700.6282818459999,0.75
long,2,pump_25_100,fund_pos,e2324,11,11,-1227.5697597227716,-96.50139090909092,-1369.0711506318628,-1414.0711506318626,810.6385514465628,-2067.8831466465717,0.18181818181818182
long,2,pump_25_100,fund_pos,e2526,5,4,3070.823747799718,-36.53802,2989.285727799718,2944.285727799718,3147.761174181391,850.3197514856845,0.8
long,2,pump_25_100,fund_pos,pre2025,15,14,-840.083517933485,-102.64662666666668,-987.730144600152,-1032.7301446001518,619.2369773136909,-1984.4618703846704,0.3333333333333333
long,2,pump_25_100,fund_pos,post2025,5,4,3070.823747799718,-36.53802,2989.285727799718,2944.285727799718,3178.8205889520505,850.3197514856845,0.8
short,1,pump_25_100,fund_none,pooled,0,,,,,,,,
short,1,pump_25_100,fund_none,e2122,0,,,,,,,,
short,1,pump_25_100,fund_none,e2324,0,,,,,,,,
short,1,pump_25_100,fund_none,e2526,0,,,,,,,,
short,1,pump_25_100,fund_none,pre2025,0,,,,,,,,
short,1,pump_25_100,fund_none,post2025,0,,,,,,,,
short,2,pump_25_100,fund_none,pooled,0,,,,,,,,
short,2,pump_25_100,fund_none,e2122,0,,,,,,,,
short,2,pump_25_100,fund_none,e2324,0,,,,,,,,
short,2,pump_25_100,fund_none,e2526,0,,,,,,,,
short,2,pump_25_100,fund_none,pre2025,0,,,,,,,,
short,2,pump_25_100,fund_none,post2025,0,,,,,,,,
long,1,pump_25_100,fund_none,pooled,0,,,,,,,,
long,1,pump_25_100,fund_none,e2122,0,,,,,,,,
long,1,pump_25_100,fund_none,e2324,0,,,,,,,,
long,1,pump_25_100,fund_none,e2526,0,,,,,,,,
long,1,pump_25_100,fund_none,pre2025,0,,,,,,,,
long,1,pump_25_100,fund_none,post2025,0,,,,,,,,
long,2,pump_25_100,fund_none,pooled,0,,,,,,,,
long,2,pump_25_100,fund_none,e2122,0,,,,,,,,
long,2,pump_25_100,fund_none,e2324,0,,,,,,,,
long,2,pump_25_100,fund_none,e2526,0,,,,,,,,
long,2,pump_25_100,fund_none,pre2025,0,,,,,,,,
long,2,pump_25_100,fund_none,post2025,0,,,,,,,,
short,1,pump_gt100,fund_neg,pooled,3,3,2136.4035419522756,-353.07256666666666,1738.3309752856092,1693.3309752856094,757.2498594897042,1943.3753348842436,1.0
short,1,pump_gt100,fund_neg,e2122,0,,,,,,,,
short,1,pump_gt100,fund_neg,e2324,1,1,192.14063058919743,-98.56390000000002,48.57673058919743,3.576730589197434,,48.57673058919743,1.0
short,1,pump_gt100,fund_neg,e2526,2,2,3108.5349976338152,-480.32689999999997,2583.208097633815,2538.208097633815,452.0886535969304,2583.208097633815,1.0
short,1,pump_gt100,fund_neg,pre2025,1,1,192.14063058919743,-98.56390000000002,48.57673058919743,3.576730589197434,,48.57673058919743,1.0
short,1,pump_gt100,fund_neg,post2025,2,2,3108.5349976338152,-480.32689999999997,2583.208097633815,2538.208097633815,446.7204624395453,2583.208097633815,1.0
short,2,pump_gt100,fund_neg,pooled,2,2,4242.0797149931905,-307.16525,3889.9144649931904,3844.9144649931904,716.727085140379,3889.9144649931904,1.0
short,2,pump_gt100,fund_neg,e2122,0,,,,,,,,
short,2,pump_gt100,fund_neg,e2324,0,,,,,,,,
short,2,pump_gt100,fund_neg,e2526,2,2,4242.0797149931905,-307.16525,3889.9144649931904,3844.9144649931904,715.7610040943933,3889.9144649931904,1.0
short,2,pump_gt100,fund_neg,pre2025,0,,,,,,,,
short,2,pump_gt100,fund_neg,post2025,2,2,4242.0797149931905,-307.16525,3889.9144649931904,3844.9144649931904,707.7507880114227,3889.9144649931904,1.0
long,1,pump_gt100,fund_neg,pooled,3,3,-2136.4035419522756,353.07256666666666,-1828.3309752856092,-1873.330975285609,748.9459346224339,-2033.3753348842438,0.0
long,1,pump_gt100,fund_neg,e2122,0,,,,,,,,
long,1,pump_gt100,fund_neg,e2324,1,1,-192.14063058919743,98.56390000000002,-138.5767305891974,-183.5767305891974,,-138.5767305891974,0.0
long,1,pump_gt100,fund_neg,e2526,2,2,-3108.5349976338152,480.32689999999997,-2673.208097633815,-2718.208097633815,449.496299694149,-2673.208097633815,0.0
long,1,pump_gt100,fund_neg,pre2025,1,1,-192.14063058919743,98.56390000000002,-138.5767305891974,-183.5767305891974,,-138.5767305891974,0.0
long,1,pump_gt100,fund_neg,post2025,2,2,-3108.5349976338152,480.32689999999997,-2673.208097633815,-2718.208097633815,455.01990233962016,-2673.208097633815,0.0
long,2,pump_gt100,fund_neg,pooled,2,2,-4242.0797149931905,307.16525,-3979.9144649931904,-4024.91446499319,722.2778167495757,-3979.9144649931904,0.0
long,2,pump_gt100,fund_neg,e2122,0,,,,,,,,
long,2,pump_gt100,fund_neg,e2324,0,,,,,,,,
long,2,pump_gt100,fund_neg,e2526,2,2,-4242.0797149931905,307.16525,-3979.9144649931904,-4024.91446499319,735.4295440666882,-3979.9144649931904,0.0
long,2,pump_gt100,fund_neg,pre2025,0,,,,,,,,
long,2,pump_gt100,fund_neg,post2025,2,2,-4242.0797149931905,307.16525,-3979.9144649931904,-4024.91446499319,707.8888444621274,-3979.9144649931904,0.0
short,1,pump_gt100,fund_flat,pooled,3,3,-508.1615261660396,0.8779333333333338,-552.2835928327063,-597.2835928327062,1440.7789278215698,-1035.0720815157126,0.3333333333333333
short,1,pump_gt100,fund_flat,e2122,0,,,,,,,,
short,1,pump_gt100,fund_flat,e2324,1,1,2741.68461354391,11.0257,2707.71031354391,2662.71031354391,,2707.71031354391,1.0
short,1,pump_gt100,fund_flat,e2526,2,2,-2133.0845960210145,-4.195949999999999,-2182.2805460210147,-2227.2805460210143,817.0586082890138,-2182.2805460210147,0.0
short,1,pump_gt100,fund_flat,pre2025,1,1,2741.68461354391,11.0257,2707.71031354391,2662.71031354391,,2707.71031354391,1.0
short,1,pump_gt100,fund_flat,post2025,2,2,-2133.0845960210145,-4.195949999999999,-2182.2805460210147,-2227.2805460210143,811.7909371522991,-2182.2805460210147,0.0
short,2,pump_gt100,fund_flat,pooled,5,5,-743.6854281673741,5.817940000000001,-782.867488167374,-827.867488167374,1581.3175965413984,-2099.256180427612,0.4
short,2,pump_gt100,fund_flat,e2122,0,,,,,,,,
short,2,pump_gt100,fund_flat,e2324,2,2,3088.6864823143424,12.20245,3055.888932314342,3010.888932314343,1264.5424491034496,3055.888932314342,1.0
short,2,pump_gt100,fund_flat,e2526,3,3,-3298.600035155185,1.5616000000000003,-3342.038435155185,-3387.038435155185,1016.4819390604333,-2141.8207003179655,0.0
short,2,pump_gt100,fund_flat,pre2025,2,2,3088.6864823143424,12.20245,3055.888932314342,3010.888932314343,1252.4363200422167,3055.888932314342,1.0
short,2,pump_gt100,fund_flat,post2025,3,3,-3298.600035155185,1.5616000000000003,-3342.038435155185,-3387.038435155185,1008.7381238554044,-2141.8207003179655,0.0
long,1,pump_gt100,fund_flat,pooled,3,3,508.1615261660396,-0.8779333333333338,462.28359283270623,417.28359283270623,1446.6258937565578,945.0720815157125,0.6666666666666666
long,1,pump_gt100,fund_flat,e2122,0,,,,,,,,
long,1,pump_gt100,fund_flat,e2324,1,1,-2741.68461354391,-11.0257,-2797.71031354391,-2842.71031354391,,-2797.71031354391,0.0
long,1,pump_gt100,fund_flat,e2526,2,2,2133.0845960210145,4.195949999999999,2092.2805460210143,2047.2805460210145,787.4987459687068,2092.2805460210143,1.0
long,1,pump_gt100,fund_flat,pre2025,1,1,-2741.68461354391,-11.0257,-2797.71031354391,-2842.71031354391,,-2797.71031354391,0.0
long,1,pump_gt100,fund_flat,post2025,2,2,2133.0845960210145,4.195949999999999,2092.2805460210143,2047.2805460210145,805.1213442092939,2092.2805460210143,1.0
long,2,pump_gt100,fund_flat,pooled,5,5,743.6854281673741,-5.817940000000001,692.8674881673741,647.867488167374,1616.8659262180902,2009.2561804276122,0.6
long,2,pump_gt100,fund_flat,e2122,0,,,,,,,,
long,2,pump_gt100,fund_flat,e2324,2,2,-3088.6864823143424,-12.20245,-3145.8889323143426,-3190.888932314343,1277.8359263557807,-3145.8889323143426,0.0
long,2,pump_gt100,fund_flat,e2526,3,3,3298.600035155185,-1.5616000000000003,3252.038435155185,3207.038435155185,998.4557145782499,2051.8207003179655,1.0
long,2,pump_gt100,fund_flat,pre2025,2,2,-3088.6864823143424,-12.20245,-3145.8889323143426,-3190.888932314343,1253.1469322926866,-3145.8889323143426,0.0
long,2,pump_gt100,fund_flat,post2025,3,3,3298.600035155185,-1.5616000000000003,3252.038435155185,3207.038435155185,991.8491721740934,2051.8207003179655,1.0
short,1,pump_gt100,fund_pos,pooled,3,3,-20.504860546312432,118.70643333333334,53.20157278702095,8.201572787020957,1228.7495502354102,-835.4714826573169,0.3333333333333333
short,1,pump_gt100,fund_pos,e2122,0,,,,,,,,
short,1,pump_gt100,fund_pos,e2324,1,1,3001.385769579969,73.81739999999999,3030.203169579969,2985.203169579969,,3030.203169579969,1.0
short,1,pump_gt100,fund_pos,e2526,2,2,-1531.450175609453,141.15095,-1435.2992256094533,-1480.2992256094533,435.32252192421066,-1435.2992256094533,0.0
short,1,pump_gt100,fund_pos,pre2025,1,1,3001.385769579969,73.81739999999999,3030.203169579969,2985.203169579969,,3030.203169579969,1.0
short,1,pump_gt100,fund_pos,post2025,2,2,-1531.450175609453,141.15095,-1435.2992256094533,-1480.2992256094533,425.8198150391737,-1435.2992256094533,0.0
short,2,pump_gt100,fund_pos,pooled,2,2,-1239.5953978516725,99.5693,-1185.0260978516726,-1230.0260978516726,2306.5484659977315,-1185.0260978516726,0.5
short,2,pump_gt100,fund_pos,e2122,0,,,,,,,,
short,2,pump_gt100,fund_pos,e2324,1,1,2054.467531058429,43.2226,2052.6901310584285,2007.6901310584285,,2052.6901310584285,1.0
short,2,pump_gt100,fund_pos,e2526,1,1,-4533.658326761773,155.916,-4422.742326761774,-4467.742326761774,,-4422.742326761774,0.0
short,2,pump_gt100,fund_pos,pre2025,1,1,2054.467531058429,43.2226,2052.6901310584285,2007.6901310584285,,2052.6901310584285,1.0
short,2,pump_gt100,fund_pos,post2025,1,1,-4533.658326761773,155.916,-4422.742326761774,-4467.742326761774,,-4422.742326761774,0.0
long,1,pump_gt100,fund_pos,pooled,3,3,20.504860546312432,-118.70643333333334,-143.20157278702104,-188.20157278702104,1262.2602721532928,745.4714826573168,0.6666666666666666
long,1,pump_gt100,fund_pos,e2122,0,,,,,,,,
long,1,pump_gt100,fund_pos,e2324,1,1,-3001.385769579969,-73.81739999999999,-3120.203169579969,-3165.203169579969,,-3120.203169579969,0.0
long,1,pump_gt100,fund_pos,e2526,2,2,1531.450175609453,-141.15095,1345.299225609453,1300.299225609453,421.4764735549595,1345.299225609453,1.0
long,1,pump_gt100,fund_pos,pre2025,1,1,-3001.385769579969,-73.81739999999999,-3120.203169579969,-3165.203169579969,,-3120.203169579969,0.0
long,1,pump_gt100,fund_pos,post2025,2,2,1531.450175609453,-141.15095,1345.299225609453,1300.299225609453,420.4957062706741,1345.299225609453,1.0
long,2,pump_gt100,fund_pos,pooled,2,2,1239.5953978516725,-99.5693,1095.0260978516726,1050.0260978516724,2314.9254506464795,1095.0260978516726,0.5
long,2,pump_gt100,fund_pos,e2122,0,,,,,,,,
long,2,pump_gt100,fund_pos,e2324,1,1,-2054.467531058429,-43.2226,-2142.6901310584285,-2187.690131058429,,-2142.6901310584285,0.0
long,2,pump_gt100,fund_pos,e2526,1,1,4533.658326761773,-155.916,4332.742326761774,4287.742326761773,,4332.742326761774,1.0
long,2,pump_gt100,fund_pos,pre2025,1,1,-2054.467531058429,-43.2226,-2142.6901310584285,-2187.690131058429,,-2142.6901310584285,0.0
long,2,pump_gt100,fund_pos,post2025,1,1,4533.658326761773,-155.916,4332.742326761774,4287.742326761773,,4332.742326761774,1.0
short,1,pump_gt100,fund_none,pooled,0,,,,,,,,
short,1,pump_gt100,fund_none,e2122,0,,,,,,,,
short,1,pump_gt100,fund_none,e2324,0,,,,,,,,
short,1,pump_gt100,fund_none,e2526,0,,,,,,,,
short,1,pump_gt100,fund_none,pre2025,0,,,,,,,,
short,1,pump_gt100,fund_none,post2025,0,,,,,,,,
short,2,pump_gt100,fund_none,pooled,0,,,,,,,,
short,2,pump_gt100,fund_none,e2122,0,,,,,,,,
short,2,pump_gt100,fund_none,e2324,0,,,,,,,,
short,2,pump_gt100,fund_none,e2526,0,,,,,,,,
short,2,pump_gt100,fund_none,pre2025,0,,,,,,,,
short,2,pump_gt100,fund_none,post2025,0,,,,,,,,
long,1,pump_gt100,fund_none,pooled,0,,,,,,,,
long,1,pump_gt100,fund_none,e2122,0,,,,,,,,
long,1,pump_gt100,fund_none,e2324,0,,,,,,,,
long,1,pump_gt100,fund_none,e2526,0,,,,,,,,
long,1,pump_gt100,fund_none,pre2025,0,,,,,,,,
long,1,pump_gt100,fund_none,post2025,0,,,,,,,,
long,2,pump_gt100,fund_none,pooled,0,,,,,,,,
long,2,pump_gt100,fund_none,e2122,0,,,,,,,,
long,2,pump_gt100,fund_none,e2324,0,,,,,,,,
long,2,pump_gt100,fund_none,e2526,0,,,,,,,,
long,2,pump_gt100,fund_none,pre2025,0,,,,,,,,
long,2,pump_gt100,fund_none,post2025,0,,,,,,,,
