symbol,d0,era,week_block,side,entry_day,gross,funding,net45,net90,n_funding_events_hold,pump_cell,tdecay_cell,fund_cell,crowd_cell,btc_cell,pump01,tdecay,fund8h,btc30d
10000WENUSDT,2024-01-31,e2324,105559,long,1,-0.1734677288245814,-0.00546716,-0.1834348888245814,-0.1879348888245814,17,pump_le0,tdec_lt30,fund_flat,crowd_24,btc_down,-0.22570493454179252,0.1518224391306865,0.0001,-0.042774900531241
10000WENUSDT,2024-01-31,e2324,105559,short,2,0.048296518157993344,0.0039044600000000002,0.047700978157993346,0.04320097815799334,14,pump_le0,tdec_lt30,fund_flat,crowd_24,btc_up,-0.22570493454179252,0.08191610503767889,0.0003498,0.0071422073665967645
10000WENUSDT,2024-01-31,e2324,105559,long,2,-0.048296518157993344,-0.0039044600000000002,-0.05670097815799334,-0.061200978157993344,14,pump_le0,tdec_lt30,fund_flat,crowd_24,btc_up,-0.22570493454179252,0.08191610503767889,0.0003498,0.0071422073665967645
10000WHYUSDT,2024-10-04,e2324,105594,short,1,-0.044367283950617314,0.00277572,-0.04609156395061731,-0.05059156395061731,17,pump_le0,tdec_30_70,fund_flat,crowd_24,btc_up,-0.031751961150541685,0.30215274889782673,0.0001,0.10479871060809787
10000WHYUSDT,2024-10-04,e2324,105594,long,1,0.044367283950617314,-0.00277572,0.037091563950617315,0.03259156395061731,17,pump_le0,tdec_30_70,fund_flat,crowd_24,btc_up,-0.031751961150541685,0.30215274889782673,0.0001,0.10479871060809787
10000WHYUSDT,2024-10-04,e2324,105594,short,2,-0.03875671527244835,0.0024757200000000003,-0.04078099527244835,-0.04528099527244835,14,pump_le0,tdec_30_70,fund_flat,crowd_24,btc_up,-0.031751961150541685,0.3021247930676214,0.0001,0.16425445915378067
10000WHYUSDT,2024-10-04,e2324,105594,long,2,0.03875671527244835,-0.0024757200000000003,0.031780995272448355,0.02728099527244835,14,pump_le0,tdec_30_70,fund_flat,crowd_24,btc_up,-0.031751961150541685,0.3021247930676214,0.0001,0.16425445915378067
1000APUUSDT,2024-06-20,e2324,105579,short,1,-0.2213535304177865,0.00086651,-0.2249870204177865,-0.2294870204177865,17,pump_le0,tdec_30_70,fund_flat,crowd_24,btc_down,-0.19238358326756122,0.3600818210388504,0.0001,-0.0737146745922922
1000APUUSDT,2024-06-20,e2324,105579,long,1,0.2213535304177865,-0.00086651,0.2159870204177865,0.2114870204177865,17,pump_le0,tdec_30_70,fund_flat,crowd_24,btc_down,-0.19238358326756122,0.3600818210388504,0.0001,-0.0737146745922922
1000APUUSDT,2024-06-20,e2324,105579,short,2,-0.17623529411764713,0.00056651,-0.18016878411764714,-0.18466878411764714,14,pump_le0,tdec_lt30,fund_flat,crowd_24,btc_down,-0.19238358326756122,0.11797497807525845,0.0001,-0.05554681376405701
1000APUUSDT,2024-06-20,e2324,105579,long,2,0.17623529411764713,-0.00056651,0.17116878411764713,0.16666878411764713,14,pump_le0,tdec_lt30,fund_flat,crowd_24,btc_down,-0.19238358326756122,0.11797497807525845,0.0001,-0.05554681376405701
1000BEERUSDT,2024-05-31,e2324,105576,short,1,-1.772104607721046,-0.01734329,-1.793947897721046,-1.7984478977210459,17,pump_le0,tdec_30_70,fund_pos,crowd_ge5,btc_up,-0.06102789687621801,0.392995012739765,0.00070085,0.14843877053179377
