side,entry_day,cell,era,n_events,n_weeks,mean_gross_bp,mean_funding_bp,mean_net45_bp,mean_net90_bp,se_net45_bp_wk,median_net45_bp,win_rate_net45,feature
short,2,fund_pos,pre2025,106,44,598.465840901774,93.15419905660377,646.6200399583777,601.6200399583777,285.1466799428607,1005.0968470908031,0.7547169811320755,fund_cell
short,2,fund_pos,post2025,33,22,-1140.8506715715148,52.96562121212121,-1132.8850503593935,-1177.8850503593937,728.5201336877742,-165.51299687771024,0.45454545454545453,fund_cell
short,2,fund_none,pooled,0,,,,,,,,,fund_cell
short,2,fund_none,e2122,0,,,,,,,,,fund_cell
short,2,fund_none,e2324,0,,,,,,,,,fund_cell
short,2,fund_none,e2526,0,,,,,,,,,fund_cell
short,2,fund_none,pre2025,0,,,,,,,,,fund_cell
short,2,fund_none,post2025,0,,,,,,,,,fund_cell
long,1,fund_neg,pooled,128,89,-660.9145621089152,336.5222414062501,-369.39232070266524,-414.3923207026652,351.7617768922781,-1228.8091304178042,0.359375,fund_cell
long,1,fund_neg,e2122,12,10,-784.7451451594732,234.63450833333334,-595.11063682614,-640.1106368261402,687.787754798456,-928.0429920211075,0.3333333333333333,fund_cell
long,1,fund_neg,e2324,43,33,-796.5256839497491,246.67064883720928,-594.8550351125399,-639.8550351125398,460.1886457363194,-1062.1618996296843,0.3023255813953488,fund_cell
long,1,fund_neg,e2526,73,46,-560.6783260025786,406.19719041095897,-199.48113559161993,-244.48113559162,564.9077726279345,-1281.04311743912,0.3972602739726027,fund_cell
long,1,fund_neg,pre2025,55,43,-793.9553845773254,244.0445818181818,-594.9108027591435,-639.9108027591434,385.3305761884087,-1062.1618996296843,0.3090909090909091,fund_cell
long,1,fund_neg,post2025,73,46,-560.6783260025786,406.19719041095897,-199.48113559161993,-244.48113559162,534.2117645559205,-1281.04311743912,0.3972602739726027,fund_cell
long,1,fund_flat,pooled,627,199,-150.325477075421,27.25876331738437,-168.0667137580366,-213.06671375803666,263.4842480523082,-671.8283007696862,0.3492822966507177,fund_cell
long,1,fund_flat,e2122,131,42,-302.63964143533815,-16.501538167938932,-364.141179603277,-409.1411796032771,296.3686709865481,-607.601387340303,0.3435114503816794,fund_cell
long,1,fund_flat,e2324,237,83,-347.4760821715344,11.490305907172992,-380.98577626436145,-425.9857762643615,156.489630691195,-614.6724348837201,0.35443037974683544,fund_cell
long,1,fund_flat,e2526,259,74,107.11795512121232,63.82140386100386,125.93935898221612,80.93935898221606,595.7213547651277,-798.2069336476128,0.3474903474903475,fund_cell
long,1,fund_flat,pre2025,368,125,-331.51528397468195,1.5258179347826082,-374.98946603989936,-419.98946603989936,146.06982208336942,-611.1369111120116,0.35054347826086957,fund_cell
long,1,fund_flat,post2025,259,74,107.11795512121232,63.82140386100386,125.93935898221612,80.93935898221606,603.6081785771513,-798.2069336476128,0.3474903474903475,fund_cell
long,1,fund_pos,pooled,124,66,191.34344595943548,-115.84732499999998,30.49612095943544,-14.503879040564446,392.51155027936863,-1041.2251288552438,0.3467741935483871,fund_cell
long,1,fund_pos,e2122,36,14,0.20463456153681073,-128.85941944444446,-173.65478488290776,-218.65478488290773,750.791569832783,-728.488828501271,0.3055555555555556,fund_cell
long,1,fund_pos,e2324,56,32,73.63995663074377,-111.04074464285715,-82.40078801211335,-127.40078801211332,575.1467029393456,-1669.7437296669445,0.2857142857142857,fund_cell
long,1,fund_pos,e2526,32,20,612.3557151072819,-109.620234375,457.735480732282,412.7354807322821,724.8858865091335,-132.20851334969043,0.5,fund_cell
long,1,fund_pos,pre2025,92,46,44.90439582105405,-118.0132695652174,-118.10887374416329,-163.1088737441634,442.79112635937605,-1421.455351629573,0.29347826086956524,fund_cell
long,1,fund_pos,post2025,32,20,612.3557151072819,-109.620234375,457.735480732282,412.7354807322821,733.9495617775001,-132.20851334969043,0.5,fund_cell
long,1,fund_none,pooled,0,,,,,,,,,fund_cell
long,1,fund_none,e2122,0,,,,,,,,,fund_cell
long,1,fund_none,e2324,0,,,,,,,,,fund_cell
long,1,fund_none,e2526,0,,,,,,,,,fund_cell
long,1,fund_none,pre2025,0,,,,,,,,,fund_cell
long,1,fund_none,post2025,0,,,,,,,,,fund_cell
long,2,fund_neg,pooled,124,90,-482.7764699066267,258.4614185483871,-269.31505135823966,-314.31505135823954,322.8995694675549,-816.5962366589416,0.3225806451612903,fund_cell
long,2,fund_neg,e2122,14,12,-303.09127020011124,197.1388928571429,-150.9523773429684,-195.9523773429685,416.0680996826074,-437.75094707224764,0.35714285714285715,fund_cell
long,2,fund_neg,e2324,50,36,-806.0862073202832,187.83478199999996,-663.2514253202833,-708.251425320283,297.85015408435527,-933.0977494441815,0.26,fund_cell
long,2,fund_neg,e2526,60,42,-255.2782353267666,331.62553833333345,31.347303006566737,-13.65269699343324,606.7932046031607,-928.8323343036313,0.36666666666666664,fund_cell
long,2,fund_neg,pre2025,64,48,-696.0560648252456,189.87005625,-551.1860085752456,-596.1860085752458,255.88141795433262,-787.909727207824,0.28125,fund_cell
long,2,fund_neg,post2025,60,42,-255.2782353267666,331.62553833333345,31.347303006566737,-13.65269699343324,616.9002179833733,-928.8323343036313,0.36666666666666664,fund_cell
long,2,fund_flat,pooled,616,201,26.648299354290675,23.974656168831167,5.622955523121771,-39.377044476878204,236.88879695521996,-500.702068652157,0.36038961038961037,fund_cell
long,2,fund_flat,e2122,118,42,-132.0428945708544,-4.391994915254237,-181.43488948610866,-226.43488948610866,287.2555652739306,-487.06234072298236,0.3813559322033898,fund_cell
long,2,fund_flat,e2324,227,83,-78.12932855110985,0.29890484581497956,-122.83042370529492,-167.83042370529483,195.67636685846935,-361.23390275952715,0.3832599118942731,fund_cell
long,2,fund_flat,e2526,271,77,183.51207211330555,56.15790479704796,194.66997691035334,149.66997691035345,496.4761946702364,-715.2205330569373,0.33210332103321033,fund_cell
long,2,fund_flat,pre2025,345,125,-96.569330841921,-1.30551884057971,-142.8748496825007,-187.87484968250075,161.49957656799572,-383.1819994493038,0.3826086956521739,fund_cell
long,2,fund_flat,post2025,271,77,183.51207211330555,56.15790479704796,194.66997691035334,149.66997691035345,490.0432353964494,-715.2205330569373,0.33210332103321033,fund_cell
long,2,fund_pos,pooled,139,66,-185.53458254480603,-83.61302589928056,-314.1476084440866,-359.14760844408653,282.2846758953805,-828.3373779684939,0.30935251798561153,fund_cell
long,2,fund_pos,e2122,47,13,49.58824445765366,-110.16852978723404,-105.58028532958039,-150.58028532958042,549.2152969128082,-742.3806675324679,0.3191489361702128,fund_cell
long,2,fund_pos,e2324,59,31,-1114.7123156796229,-79.60041016949151,-1239.3127258491143,-1284.3127258491145,287.5941111592162,-1611.5965384615386,0.1694915254237288,fund_cell
long,2,fund_pos,e2526,33,22,1140.8506715715148,-52.96562121212121,1042.8850503593935,997.8850503593936,716.4239536355179,75.51299687771024,0.5454545454545454,fund_cell
long,2,fund_pos,pre2025,106,44,-598.465840901774,-93.15419905660377,-736.6200399583774,-781.6200399583777,284.13626565094654,-1095.0968470908033,0.2358490566037736,fund_cell
long,2,fund_pos,post2025,33,22,1140.8506715715148,-52.96562121212121,1042.8850503593935,997.8850503593936,740.6055881004582,75.51299687771024,0.5454545454545454,fund_cell
long,2,fund_none,pooled,0,,,,,,,,,fund_cell
long,2,fund_none,e2122,0,,,,,,,,,fund_cell
long,2,fund_none,e2324,0,,,,,,,,,fund_cell
long,2,fund_none,e2526,0,,,,,,,,,fund_cell
long,2,fund_none,pre2025,0,,,,,,,,,fund_cell
long,2,fund_none,post2025,0,,,,,,,,,fund_cell
short,1,crowd_01,pooled,107,80,120.52191750729197,-60.53203364485982,14.989883862432253,-30.010116137567838,366.01036792904296,560.7251241798297,0.6074766355140186,crowd_cell
short,1,crowd_01,e2122,31,25,-716.4336630757808,-42.42398064516128,-803.8576437209425,-848.8576437209421,723.185470384565,-35.10759902068574,0.4838709677419355,crowd_cell
short,1,crowd_01,e2324,49,36,410.62604746268687,4.5996061224489795,370.225653585136,325.22565358513583,456.2456189207861,885.5882548106224,0.6530612244897959,crowd_cell
short,1,crowd_01,e2526,27,19,554.9856445539925,-199.52462592592593,310.4610186280665,265.46101862806654,900.2888379964048,947.5496115221348,0.6666666666666666,crowd_cell
short,1,crowd_01,pre2025,80,61,-26.109590370969382,-13.62203375,-84.73162412096941,-129.7316241209694,381.79665993201223,486.70351001159463,0.5875,crowd_cell
short,1,crowd_01,post2025,27,19,554.9856445539925,-199.52462592592593,310.4610186280665,265.46101862806654,882.8255152782417,947.5496115221348,0.6666666666666666,crowd_cell
short,1,crowd_24,pooled,363,141,452.1920555334245,-70.06753195592286,337.1245235775016,292.1245235775016,187.76394500315465,782.0171035357221,0.6721763085399449,crowd_cell
short,1,crowd_24,e2122,68,23,770.8240545815576,26.272130882352943,752.0961854639105,707.0961854639105,336.12565263894163,711.007147135704,0.7205882352941176,crowd_cell
short,1,crowd_24,e2324,169,67,427.6754279251522,-23.486554437869827,359.1888734872823,314.1888734872823,257.65041202989954,710.819320214669,0.6745562130177515,crowd_cell
short,1,crowd_24,e2526,126,52,313.1153422836227,-184.53802619047622,83.57731609314641,38.57731609314647,384.20923417588557,1154.085063873351,0.6428571428571429,crowd_cell
short,1,crowd_24,pre2025,237,90,526.131573970028,-9.20980084388186,471.9217731261461,426.92177312614604,204.51997253126416,710.819320214669,0.6877637130801688,crowd_cell
short,1,crowd_24,post2025,126,52,313.1153422836227,-184.53802619047622,83.57731609314641,38.57731609314647,379.67552167331826,1154.085063873351,0.6428571428571429,crowd_cell
short,1,crowd_ge5,pooled,409,86,-53.58682287201266,-33.959856968215156,-132.54667984022797,-177.54667984022797,398.2721372444912,499.6152744935927,0.5990220048899756,crowd_cell
short,1,crowd_ge5,e2122,80,14,235.609697119137,43.9208125,234.53050961913698,189.53050961913695,466.52604023249216,531.4953456097376,0.6625,crowd_cell
short,1,crowd_ge5,e2324,118,30,170.17605650973607,-28.54162457627119,96.63443193346474,51.63443193346484,289.54452997796596,544.203276439207,0.5847457627118644,crowd_cell
short,1,crowd_ge5,e2526,211,42,-288.3723269778816,-66.51817440758295,-399.8905013854646,-444.89050138546474,729.4950682947176,497.40674795003946,0.5829383886255924,crowd_cell
short,1,crowd_ge5,pre2025,198,44,196.613891099393,0.7361277777777779,152.3500188771708,107.3500188771707,256.13999403789626,531.4953456097376,0.6161616161616161,crowd_cell
short,1,crowd_ge5,post2025,211,42,-288.3723269778816,-66.51817440758295,-399.8905013854646,-444.89050138546474,719.620788446754,497.40674795003946,0.5829383886255924,crowd_cell
short,2,crowd_01,pooled,107,80,-45.543993615987304,-53.626970093457935,-144.17096370944523,-189.17096370944523,357.76278324902273,470.4031547911545,0.5794392523364486,crowd_cell
short,2,crowd_01,e2122,31,25,-1176.1786486089936,-46.20464193548386,-1267.3832905444776,-1312.3832905444772,713.4053423465942,-572.7389483073845,0.3870967741935484,crowd_cell
short,2,crowd_01,e2324,49,36,447.89601469275914,6.940332653061223,409.83634734582034,364.8363473458203,418.3257974712536,732.0582279770932,0.6530612244897959,crowd_cell
short,2,crowd_01,e2526,27,19,357.0898544452951,-172.06734074074075,140.02251370455443,95.0225137045544,769.3673379695908,891.3932599677379,0.6666666666666666,crowd_cell
short,2,crowd_01,pre2025,80,61,-181.4329173366701,-13.653345000000002,-240.08626233667007,-285.08626233667025,385.1208507037139,297.36350807481585,0.55,crowd_cell
short,2,crowd_01,post2025,27,19,357.0898544452951,-172.06734074074075,140.02251370455443,95.0225137045544,791.8418698235039,891.3932599677379,0.6666666666666666,crowd_cell
short,2,crowd_24,pooled,363,141,376.6465365575038,-57.04951845730027,274.5970181002035,229.59701810020348,170.12870747211153,664.6521739130424,0.6804407713498623,crowd_cell
short,2,crowd_24,e2122,68,23,692.1991511690072,25.623958823529414,672.8231099925366,627.8231099925366,300.32102384803085,815.6737461627664,0.7058823529411765,crowd_cell
short,2,crowd_24,e2324,169,67,556.5163192879685,-13.714949112426037,497.8013701755426,452.8013701755425,171.62342621325007,544.8985683453242,0.6863905325443787,crowd_cell
short,2,crowd_24,e2526,126,52,-34.90561483162955,-159.7903015873016,-239.69591641893103,-284.69591641893106,370.1276792473054,749.2373778523487,0.6587301587301587,crowd_cell
short,2,crowd_24,pre2025,237,90,595.4464145112202,-2.4278362869198307,548.0185782243003,503.0185782243002,148.10668285974737,600.4619692066868,0.6919831223628692,crowd_cell
short,2,crowd_24,post2025,126,52,-34.90561483162955,-159.7903015873016,-239.69591641893103,-284.69591641893106,366.60409800652843,749.2373778523487,0.6587301587301587,crowd_cell
short,2,crowd_ge5,pooled,409,86,-153.0837374414585,-21.389566014669924,-219.47330345612832,-264.4733034561284,357.0865516251421,363.8826852240757,0.5965770171149144,crowd_cell
short,2,crowd_ge5,e2122,80,14,86.07109600048723,32.82683124999999,73.89792725048716,28.897927250487093,405.3875269026991,505.2041359314222,0.625,crowd_cell
short,2,crowd_ge5,e2324,118,30,66.18247366611828,-23.6052220338983,-2.4227483677799784,-47.42274836777998,302.3630309552698,357.4768538554828,0.576271186440678,crowd_cell
short,2,crowd_ge5,e2526,211,42,-366.38136581136206,-40.70645876777251,-452.08782457913486,-497.08782457913486,621.482729801718,294.6303252576586,0.5971563981042654,crowd_cell
short,2,crowd_ge5,pre2025,198,44,74.21828066990375,-0.8043924242424266,28.413888245661262,-16.586111754338727,249.30617059247763,427.27873336332755,0.5959595959595959,crowd_cell
short,2,crowd_ge5,post2025,211,42,-366.38136581136206,-40.70645876777251,-452.08782457913486,-497.08782457913486,642.3583507903106,294.6303252576586,0.5971563981042654,crowd_cell
long,1,crowd_01,pooled,107,80,-120.52191750729197,60.53203364485982,-104.98988386243222,-149.98988386243212,379.79266278732865,-650.7251241798297,0.35514018691588783,crowd_cell
long,1,crowd_01,e2122,31,25,716.4336630757808,42.42398064516128,713.8576437209422,668.8576437209423,707.6186595022828,-54.89240097931425,0.45161290322580644,crowd_cell
long,1,crowd_01,e2324,49,36,-410.62604746268687,-4.5996061224489795,-460.22565358513566,-505.22565358513594,441.37235908576633,-975.5882548106225,0.30612244897959184,crowd_cell
long,1,crowd_01,e2526,27,19,-554.9856445539925,199.52462592592593,-400.4610186280666,-445.4610186280666,880.2372365981862,-1037.549611522135,0.3333333333333333,crowd_cell
long,1,crowd_01,pre2025,80,61,26.109590370969382,13.62203375,-5.2683758790305895,-50.26837587903057,396.7521572021825,-576.7035100115946,0.3625,crowd_cell
long,1,crowd_01,post2025,27,19,-554.9856445539925,199.52462592592593,-400.4610186280666,-445.4610186280666,872.7525577924549,-1037.549611522135,0.3333333333333333,crowd_cell
long,1,crowd_24,pooled,363,141,-452.1920555334245,70.06753195592286,-427.12452357750163,-472.12452357750163,189.81334280839212,-872.0171035357222,0.31129476584022037,crowd_cell
long,1,crowd_24,e2122,68,23,-770.8240545815576,-26.272130882352943,-842.0961854639106,-887.0961854639104,348.0558727304182,-801.0071471357041,0.27941176470588236,crowd_cell
long,1,crowd_24,e2324,169,67,-427.6754279251522,23.486554437869827,-449.18887348728236,-494.1888734872823,251.78545842081328,-800.819320214669,0.30177514792899407,crowd_cell
long,1,crowd_24,e2526,126,52,-313.1153422836227,184.53802619047622,-173.57731609314635,-218.57731609314646,391.1106084848492,-1244.0850638733511,0.3412698412698413,crowd_cell
long,1,crowd_24,pre2025,237,90,-526.131573970028,9.20980084388186,-561.921773126146,-606.9217731261463,202.92067961068028,-800.819320214669,0.29535864978902954,crowd_cell
long,1,crowd_24,post2025,126,52,-313.1153422836227,184.53802619047622,-173.57731609314635,-218.57731609314646,386.56594825434377,-1244.0850638733511,0.3412698412698413,crowd_cell
long,1,crowd_ge5,pooled,409,86,53.58682287201266,33.959856968215156,42.54667984022786,-2.453320159772147,402.79554485618,-589.6152744935927,0.38386308068459657,crowd_cell
long,1,crowd_ge5,e2122,80,14,-235.609697119137,-43.9208125,-324.530509619137,-369.53050961913686,475.82363301615834,-621.4953456097375,0.3375,crowd_cell
long,1,crowd_ge5,e2324,118,30,-170.17605650973607,28.54162457627119,-186.63443193346487,-231.63443193346487,284.79483703680245,-634.2032764392069,0.3983050847457627,crowd_cell
long,1,crowd_ge5,e2526,211,42,288.3723269778816,66.51817440758295,309.8905013854646,264.89050138546446,703.3570739733615,-587.4067479500394,0.3933649289099526,crowd_cell
long,1,crowd_ge5,pre2025,198,44,-196.613891099393,-0.7361277777777779,-242.3500188771707,-287.3500188771708,252.2877894433547,-621.4953456097375,0.37373737373737376,crowd_cell
long,1,crowd_ge5,post2025,211,42,288.3723269778816,66.51817440758295,309.8905013854646,264.89050138546446,730.3336600245698,-587.4067479500394,0.3933649289099526,crowd_cell
long,2,crowd_01,pooled,107,80,45.543993615987304,53.626970093457935,54.1709637094453,9.170963709445237,349.68286326784295,-560.4031547911545,0.38317757009345793,crowd_cell
long,2,crowd_01,e2122,31,25,1176.1786486089936,46.20464193548386,1177.3832905444776,1132.3832905444774,714.2461067243736,482.7389483073845,0.5806451612903226,crowd_cell
long,2,crowd_01,e2324,49,36,-447.89601469275914,-6.940332653061223,-499.8363473458204,-544.8363473458204,415.2556433899849,-822.0582279770932,0.30612244897959184,crowd_cell
long,2,crowd_01,e2526,27,19,-357.0898544452951,172.06734074074075,-230.02251370455443,-275.0225137045543,772.6233915125808,-981.393259967738,0.2962962962962963,crowd_cell
long,2,crowd_01,pre2025,80,61,181.4329173366701,13.653345000000002,150.0862623366701,105.0862623366702,391.8413791304233,-387.36350807481585,0.4125,crowd_cell
long,2,crowd_01,post2025,27,19,-357.0898544452951,172.06734074074075,-230.02251370455443,-275.0225137045543,785.0131056381113,-981.393259967738,0.2962962962962963,crowd_cell
long,2,crowd_24,pooled,363,141,-376.6465365575038,57.04951845730027,-364.59701810020346,-409.59701810020357,161.2374634636627,-754.6521739130424,0.3002754820936639,crowd_cell
long,2,crowd_24,e2122,68,23,-692.1991511690072,-25.623958823529414,-762.8231099925366,-807.8231099925365,305.7211295684895,-905.6737461627665,0.27941176470588236,crowd_cell
long,2,crowd_24,e2324,169,67,-556.5163192879685,13.714949112426037,-587.8013701755425,-632.8013701755425,174.6480906670597,-634.8985683453242,0.2958579881656805,crowd_cell
long,2,crowd_24,e2526,126,52,34.90561483162955,159.7903015873016,149.69591641893092,104.69591641893102,364.3213797983572,-839.2373778523488,0.31746031746031744,crowd_cell
long,2,crowd_24,pre2025,237,90,-595.4464145112202,2.4278362869198307,-638.0185782243004,-683.0185782243003,153.1697944463331,-690.4619692066868,0.2911392405063291,crowd_cell
long,2,crowd_24,post2025,126,52,34.90561483162955,159.7903015873016,149.69591641893092,104.69591641893102,374.7896744733059,-839.2373778523488,0.31746031746031744,crowd_cell
long,2,crowd_ge5,pooled,409,86,153.0837374414585,21.389566014669924,129.47330345612838,84.47330345612839,357.39703636636006,-453.88268522407566,0.37897310513447435,crowd_cell
long,2,crowd_ge5,e2122,80,14,-86.07109600048723,-32.82683124999999,-163.89792725048713,-208.89792725048713,390.6479966769905,-595.2041359314221,0.35,crowd_cell
long,2,crowd_ge5,e2324,118,30,-66.18247366611828,23.6052220338983,-87.57725163221996,-132.57725163222003,313.1125173373024,-447.4768538554827,0.3813559322033898,crowd_cell
long,2,crowd_ge5,e2526,211,42,366.38136581136206,40.70645876777251,362.08782457913486,317.08782457913475,629.1144412611999,-384.6303252576586,0.3886255924170616,crowd_cell
long,2,crowd_ge5,pre2025,198,44,-74.21828066990375,0.8043924242424266,-118.41388824566134,-163.41388824566133,249.62988650818846,-517.2787333633274,0.3686868686868687,crowd_cell
long,2,crowd_ge5,post2025,211,42,366.38136581136206,40.70645876777251,362.08782457913486,317.08782457913475,626.1440436298557,-384.6303252576586,0.3886255924170616,crowd_cell
short,1,btc_down,pooled,389,123,457.35334867689744,-79.44554241645245,332.907806260445,287.90780626044494,182.25737867339967,650.0179260762609,0.6529562982005142,btc_cell
short,1,btc_down,e2122,105,34,603.8642063435816,-11.854861904761906,547.0093444388199,502.0093444388197,376.172309101314,654.489039233039,0.7047619047619048,btc_cell
short,1,btc_down,e2324,104,40,471.8966013123593,-42.878951923076926,384.0176493892823,339.01764938928227,244.2644781949484,541.2232467305633,0.6634615384615384,btc_cell
short,1,btc_down,e2526,180,49,363.48591351528694,-140.00080277777775,178.48511073750913,133.48511073750925,297.5643769799912,765.3504636423542,0.6166666666666667,btc_cell
short,1,btc_down,pre2025,209,74,538.1961158017294,-27.29268660287081,465.90342919885865,420.90342919885853,222.56575912514117,599.5985840948626,0.6842105263157895,btc_cell
short,1,btc_down,post2025,180,49,363.48591351528694,-140.00080277777775,178.48511073750913,133.48511073750925,299.01917145990285,765.3504636423542,0.6166666666666667,btc_cell
short,1,btc_up,pooled,490,125,-46.50184052663869,-30.401443265306117,-121.90328379194482,-166.90328379194486,335.30629681557065,605.5486203022368,0.6122448979591837,btc_cell
short,1,btc_up,e2122,74,19,-193.92396946416784,70.6727972972973,-168.2511721668706,-213.25117216687056,373.27296140822017,430.7267023041576,0.581081081081081,btc_cell
short,1,btc_up,e2324,232,62,273.28168869261145,-11.432533189655171,216.84915550295642,171.84915550295622,222.80283232051804,771.0690824523608,0.6293103448275862,btc_cell
short,1,btc_up,e2526,184,44,-390.4178255129913,-94.9681875,-530.3860130129916,-575.3860130129912,828.5211420767614,549.0345297569975,0.6032608695652174,btc_cell
short,1,btc_up,pre2025,306,81,160.29731384423994,8.423004248366011,123.72031809260602,78.72031809260598,183.68325387209046,619.232372322063,0.6176470588235294,btc_cell
short,1,btc_up,post2025,184,44,-390.4178255129913,-94.9681875,-530.3860130129916,-575.3860130129912,822.239132274558,549.0345297569975,0.6032608695652174,btc_cell
short,1,btc_none,pooled,0,,,,,,,,,btc_cell
short,1,btc_none,e2122,0,,,,,,,,,btc_cell
short,1,btc_none,e2324,0,,,,,,,,,btc_cell
short,1,btc_none,e2526,0,,,,,,,,,btc_cell
short,1,btc_none,pre2025,0,,,,,,,,,btc_cell
short,1,btc_none,post2025,0,,,,,,,,,btc_cell
short,2,btc_down,pooled,403,126,134.42217593533985,-68.09899578163773,21.323180153702157,-23.676819846297818,179.18198574682432,431.47933581890874,0.6178660049627791,btc_cell
short,2,btc_down,e2122,113,37,308.36838517128274,-10.894404424778763,252.47398074650405,207.473980746504,318.3281593109814,554.2618,0.6460176991150443,btc_cell
short,2,btc_down,e2324,101,38,186.6109290079165,-29.689808910891085,111.92112009702544,66.92112009702538,237.5601207521321,346.2582359192346,0.6138613861386139,btc_cell
short,2,btc_down,e2526,189,52,2.5333626867060772,-122.82622698412699,-165.292864297421,-210.29286429742095,289.86121847232965,335.81079390200966,0.6031746031746031,btc_cell
short,2,btc_down,pre2025,214,75,250.9034175427782,-19.765132710280376,186.1382848324978,141.13828483249776,198.21557618512497,473.9783561730566,0.6308411214953271,btc_cell
short,2,btc_down,post2025,189,52,2.5333626867060772,-122.82622698412699,-165.292864297421,-210.29286429742095,301.05824972928133,335.81079390200966,0.6031746031746031,btc_cell
short,2,btc_up,pooled,476,123,31.651470457909184,-16.284660084033614,-29.633189626124476,-74.63318962612439,301.2902379795926,621.3327982186953,0.6386554621848739,btc_cell
short,2,btc_up,e2122,66,18,-262.9081162379137,63.140901515151505,-244.76721472276213,-289.76721472276216,391.9576329848014,305.4868521546144,0.5606060606060606,btc_cell
short,2,btc_up,e2324,235,64,446.63825847835864,-7.508491914893615,394.129766563465,349.1297665634649,205.84642758983682,655.9665439478589,0.6553191489361702,btc_cell
short,2,btc_up,e2526,175,41,-414.5254579014128,-58.02458342857144,-517.5500413299842,-562.5500413299843,759.6960855938532,714.7652578947361,0.6457142857142857,btc_cell
short,2,btc_up,pre2025,301,82,291.0566613644916,7.982737209302323,254.03939857379393,209.03939857379382,171.08620605882024,539.3912391420918,0.6345514950166113,btc_cell
short,2,btc_up,post2025,175,41,-414.5254579014128,-58.02458342857144,-517.5500413299842,-562.5500413299843,749.5916755911456,714.7652578947361,0.6457142857142857,btc_cell
short,2,btc_none,pooled,0,,,,,,,,,btc_cell
short,2,btc_none,e2122,0,,,,,,,,,btc_cell
short,2,btc_none,e2324,0,,,,,,,,,btc_cell
short,2,btc_none,e2526,0,,,,,,,,,btc_cell
short,2,btc_none,pre2025,0,,,,,,,,,btc_cell
short,2,btc_none,post2025,0,,,,,,,,,btc_cell
long,1,btc_down,pooled,389,123,-457.35334867689744,79.44554241645245,-422.90780626044494,-467.90780626044506,190.5163669205007,-740.017926076261,0.32390745501285345,btc_cell
long,1,btc_down,e2122,105,34,-603.8642063435816,11.854861904761906,-637.0093444388198,-682.0093444388199,387.93066687216856,-744.4890392330391,0.2761904761904762,btc_cell
long,1,btc_down,e2324,104,40,-471.8966013123593,42.878951923076926,-474.0176493892823,-519.0176493892824,238.6747488493707,-631.2232467305632,0.3173076923076923,btc_cell
long,1,btc_down,e2526,180,49,-363.48591351528694,140.00080277777775,-268.4851107375092,-313.48511073750916,302.84069387849996,-855.3504636423543,0.35555555555555557,btc_cell
long,1,btc_down,pre2025,209,74,-538.1961158017294,27.29268660287081,-555.9034291988586,-600.9034291988585,224.266064021472,-689.5985840948626,0.2966507177033493,btc_cell
long,1,btc_down,post2025,180,49,-363.48591351528694,140.00080277777775,-268.4851107375092,-313.48511073750916,298.07457514552306,-855.3504636423543,0.35555555555555557,btc_cell
long,1,btc_up,pooled,490,125,46.50184052663869,30.401443265306117,31.903283791944766,-13.096716208055236,342.09974523875553,-695.5486203022368,0.37142857142857144,btc_cell
long,1,btc_up,e2122,74,19,193.92396946416784,-70.6727972972973,78.25117216687056,33.25117216687052,374.83366023420143,-520.7267023041575,0.4189189189189189,btc_cell
long,1,btc_up,e2324,232,62,-273.28168869261145,11.432533189655171,-306.8491555029563,-351.8491555029563,224.0037106955686,-861.0690824523609,0.3448275862068966,btc_cell
long,1,btc_up,e2526,184,44,390.4178255129913,94.9681875,440.3860130129916,395.3860130129915,837.7194411365859,-639.0345297569975,0.3858695652173913,btc_cell
long,1,btc_up,pre2025,306,81,-160.29731384423994,-8.423004248366011,-213.720318092606,-258.7203180926061,190.14875492561504,-709.232372322063,0.3627450980392157,btc_cell
long,1,btc_up,post2025,184,44,390.4178255129913,94.9681875,440.3860130129916,395.3860130129915,838.8950663135508,-639.0345297569975,0.3858695652173913,btc_cell
long,1,btc_none,pooled,0,,,,,,,,,btc_cell
long,1,btc_none,e2122,0,,,,,,,,,btc_cell
long,1,btc_none,e2324,0,,,,,,,,,btc_cell
long,1,btc_none,e2526,0,,,,,,,,,btc_cell
long,1,btc_none,pre2025,0,,,,,,,,,btc_cell
long,1,btc_none,post2025,0,,,,,,,,,btc_cell
long,2,btc_down,pooled,403,126,-134.42217593533985,68.09899578163773,-111.32318015370215,-156.32318015370217,179.75436574333926,-521.4793358189087,0.3573200992555831,btc_cell
long,2,btc_down,e2122,113,37,-308.36838517128274,10.894404424778763,-342.473980746504,-387.47398074650397,315.24135896945387,-644.2618,0.3185840707964602,btc_cell
long,2,btc_down,e2324,101,38,-186.6109290079165,29.689808910891085,-201.92112009702544,-246.92112009702547,231.1202116299988,-436.25823591923455,0.3564356435643564,btc_cell
long,2,btc_down,e2526,189,52,-2.5333626867060772,122.82622698412699,75.29286429742096,30.292864297420987,288.192419295059,-425.8107939020096,0.38095238095238093,btc_cell
long,2,btc_down,pre2025,214,75,-250.9034175427782,19.765132710280376,-276.1382848324978,-321.13828483249785,200.2642447456336,-563.9783561730566,0.3364485981308411,btc_cell
long,2,btc_down,post2025,189,52,-2.5333626867060772,122.82622698412699,75.29286429742096,30.292864297420987,301.42522431942353,-425.8107939020096,0.38095238095238093,btc_cell
long,2,btc_up,pooled,476,123,-31.651470457909184,16.284660084033614,-60.36681037387554,-105.36681037387548,303.9721863602751,-711.3327982186954,0.3382352941176471,btc_cell
