side,entry_day,cell,era,n_events,n_weeks,mean_gross_bp,mean_funding_bp,mean_net45_bp,mean_net90_bp,se_net45_bp_wk,median_net45_bp,win_rate_net45,feature
short,2,pump_0_25,post2025,98,49,160.98228446963105,-48.21143163265306,67.77085283697794,22.77085283697799,279.58744280941573,32.53056323827124,0.5,pump_cell
short,2,pump_25_100,pooled,54,43,-273.61911154806825,-107.15295185185182,-425.77206339991994,-470.77206339992006,445.28009039255966,-57.413245230175434,0.46296296296296297,pump_cell
short,2,pump_25_100,e2122,6,5,-1040.438949597899,-40.45934999999999,-1125.898299597899,-1170.898299597899,440.48938992079803,-1325.34490718761,0.16666666666666666,pump_cell
short,2,pump_25_100,e2324,20,17,-112.92803287748066,-182.411045,-340.33907787748075,-385.3390778774806,576.5713431073272,32.523481601011184,0.5,pump_cell
short,2,pump_25_100,e2526,28,21,-224.07991673066684,-67.68865714285717,-336.76857387352413,-381.76857387352425,745.8336841729458,40.05696139950081,0.5,pump_cell
short,2,pump_25_100,pre2025,26,22,-326.9690136591157,-149.65296153846157,-521.6219751975773,-566.6219751975772,476.956614768351,-228.47635455864574,0.4230769230769231,pump_cell
short,2,pump_25_100,post2025,28,21,-224.07991673066684,-67.68865714285717,-336.76857387352413,-381.76857387352425,757.9244583526729,40.05696139950081,0.5,pump_cell
short,2,pump_gt100,pooled,8,8,-478.6150250250721,-47.10076249999999,-570.715787525072,-615.715787525072,703.4537666814034,-530.6436306435622,0.375,pump_cell
short,2,pump_gt100,e2122,0,,,,,,,,,pump_cell
short,2,pump_gt100,e2324,4,4,-491.1718129684917,-20.259924999999996,-556.4317379684916,-601.4317379684917,830.5572015256208,-67.96961439329678,0.5,pump_cell
short,2,pump_gt100,e2526,4,4,-466.0582370816524,-73.9416,-584.9998370816527,-629.9998370816526,1120.5793174737682,-896.4077890305865,0.25,pump_cell
short,2,pump_gt100,pre2025,4,4,-491.1718129684917,-20.259924999999996,-556.4317379684916,-601.4317379684917,829.2317062004074,-67.96961439329678,0.5,pump_cell
short,2,pump_gt100,post2025,4,4,-466.0582370816524,-73.9416,-584.9998370816527,-629.9998370816526,1124.6102723186739,-896.4077890305865,0.25,pump_cell
long,1,pump_le0,pooled,431,166,-5.489244370083046,70.75609443155453,20.26685006147153,-24.73314993852855,202.3295099437817,-631.1684018348625,0.35730858468677495,pump_cell
long,1,pump_le0,e2122,32,26,-304.36170545859017,23.678237499999998,-325.68346795859014,-370.68346795859003,390.2007787510178,-892.0452365964551,0.375,pump_cell
long,1,pump_le0,e2324,152,69,-34.26503339348165,9.143684210526313,-70.12134918295529,-115.1213491829554,303.56616456703057,-654.353894777019,0.35526315789473684,pump_cell
long,1,pump_le0,e2526,247,72,50.93925233594443,114.77057935222672,120.70983168817128,75.70983168817118,287.7943164764171,-542.5463510128335,0.3562753036437247,pump_cell
long,1,pump_le0,pre2025,184,95,-81.23836766567439,11.671432608695651,-114.5669350569787,-159.56693505697876,260.0534798544044,-669.606956718028,0.358695652173913,pump_cell
long,1,pump_le0,post2025,247,72,50.93925233594443,114.77057935222672,120.70983168817128,75.70983168817118,298.9770563327309,-542.5463510128335,0.3562753036437247,pump_cell
long,1,pump_0_25,pooled,166,101,-503.422231726153,30.710012650602405,-517.7122190755505,-562.7122190755505,182.39579407592612,-405.15513752036577,0.3493975903614458,pump_cell
long,1,pump_0_25,e2122,14,12,-1886.0917921647674,-1.546564285714288,-1932.6383564504818,-1977.6383564504815,309.8650458134426,-1615.1044028889798,0.0,pump_cell
long,1,pump_0_25,e2324,54,40,-523.245081687209,7.251403703703702,-560.9936779835054,-605.9936779835054,251.84178245005467,-562.2209815026397,0.3148148148148148,pump_cell
long,1,pump_0_25,e2526,98,49,-294.97521392985055,48.24426734693876,-291.73094658291166,-336.7309465829117,272.6233085411916,-221.7740581461282,0.41836734693877553,pump_cell
long,1,pump_0_25,pre2025,68,52,-803.8311691384708,5.440057352941178,-843.3911117855297,-888.39111178553,223.76064568094012,-976.3653638022322,0.25,pump_cell
long,1,pump_0_25,post2025,98,49,-294.97521392985055,48.24426734693876,-291.73094658291166,-336.7309465829117,264.56222217499237,-221.7740581461282,0.41836734693877553,pump_cell
long,1,pump_25_100,pooled,54,43,626.6642451466818,146.32695740740738,727.9912025540893,682.9912025540897,626.1671155388522,-430.05364329099444,0.42592592592592593,pump_cell
long,1,pump_25_100,e2122,6,5,1885.1932946004335,121.34445000000001,1961.5377446004336,1916.5377446004336,970.6927393139274,1698.0230925263195,0.6666666666666666,pump_cell
long,1,pump_25_100,e2324,20,17,-110.71734563871416,225.49751499999996,69.7801693612859,24.780169361285804,567.3952911258674,-466.6312268252581,0.35,pump_cell
long,1,pump_25_100,e2526,28,21,883.6805851104468,95.12995357142857,933.8105386818755,888.810538681876,1116.7234725122519,-867.4801477701743,0.42857142857142855,pump_cell
long,1,pump_25_100,pre2025,26,22,349.8774174933969,201.46219230769228,506.33960980108935,461.3396098010892,543.6990826904138,-344.7135461583305,0.4230769230769231,pump_cell
long,1,pump_25_100,post2025,28,21,883.6805851104468,95.12995357142857,933.8105386818755,888.810538681876,1098.749170678042,-867.4801477701743,0.42857142857142855,pump_cell
long,1,pump_gt100,pooled,8,8,-705.5651013779101,224.40357500000002,-526.1615263779101,-571.1615263779099,887.8825126050838,50.30818469791989,0.5,pump_cell
long,1,pump_gt100,e2122,0,,,,,,,,,pump_cell
long,1,pump_gt100,e2324,4,4,143.9779475280352,341.41499999999996,440.3929475280352,395.39294752803505,1246.5179101269755,1233.3277687280467,0.5,pump_cell
long,1,pump_gt100,e2526,4,4,-1555.1081502838551,107.39215,-1492.7160002838552,-1537.7160002838552,1134.6989726205518,-1301.8870476934694,0.5,pump_cell
long,1,pump_gt100,pre2025,4,4,143.9779475280352,341.41499999999996,440.3929475280352,395.39294752803505,1227.6917723868307,1233.3277687280467,0.5,pump_cell
long,1,pump_gt100,post2025,4,4,-1555.1081502838551,107.39215,-1492.7160002838552,-1537.7160002838552,1116.5042754876326,-1301.8870476934694,0.5,pump_cell
long,2,pump_le0,pooled,431,166,-81.17800278289216,58.351999303944325,-67.82600347894785,-112.82600347894788,166.73198051528948,-488.44785276073543,0.35498839907192575,pump_cell
long,2,pump_le0,e2122,32,26,-251.61198186562663,18.1880625,-278.42391936562666,-323.4239193656267,428.7062208685865,-769.2860353069191,0.40625,pump_cell
long,2,pump_le0,e2324,152,69,-24.79127299340004,8.110171052631578,-61.681101940768556,-106.68110194076851,246.1746874698835,-516.0718013119205,0.3355263157894737,pump_cell
long,2,pump_le0,e2526,247,72,-93.79701329850063,94.47347246963561,-44.32354082886499,-89.32354082886503,240.96767024535671,-458.97815998948886,0.3603238866396761,pump_cell
long,2,pump_le0,pre2025,184,95,-64.23835279726558,9.862847826086956,-99.37550497117864,-144.37550497117863,205.76429081989468,-539.3983388773286,0.34782608695652173,pump_cell
long,2,pump_le0,post2025,247,72,-93.79701329850063,94.47347246963561,-44.32354082886499,-89.32354082886503,243.73966218829,-458.97815998948886,0.3603238866396761,pump_cell
long,2,pump_0_25,pooled,166,101,-374.9663754836968,27.538175903614455,-392.4281995800824,-437.4281995800824,179.85511247854063,-472.16651240944014,0.3614457831325301,pump_cell
long,2,pump_0_25,e2122,14,12,-1264.3892647358768,-3.279635714285718,-1312.6689004501627,-1357.6689004501625,268.2943829214153,-1211.6860296092625,0.07142857142857142,pump_cell
long,2,pump_0_25,e2324,54,40,-532.7167545549547,-1.9901518518518497,-579.7069064068068,-624.7069064068066,248.0497365236177,-671.8010005898448,0.24074074074074073,pump_cell
long,2,pump_0_25,e2526,98,49,-160.98228446963105,48.21143163265306,-157.770852836978,-202.77085283697798,265.84409726958955,-122.53056323827123,0.46938775510204084,pump_cell
long,2,pump_0_25,pre2025,68,52,-683.3552125333797,-2.2556338235294144,-730.6108463569093,-775.6108463569093,203.30169464594252,-770.74939462244,0.20588235294117646,pump_cell
long,2,pump_0_25,post2025,98,49,-160.98228446963105,48.21143163265306,-157.770852836978,-202.77085283697798,278.3327555113788,-122.53056323827123,0.46938775510204084,pump_cell
long,2,pump_25_100,pooled,54,43,273.61911154806825,107.15295185185182,335.7720633999199,290.77206339992,441.3841399125154,-32.58675476982456,0.48148148148148145,pump_cell
long,2,pump_25_100,e2122,6,5,1040.438949597899,40.45934999999999,1035.898299597899,990.8982995978989,443.71285285736974,1235.3449071876098,0.6666666666666666,pump_cell
long,2,pump_25_100,e2324,20,17,112.92803287748066,182.411045,250.33907787748066,205.3390778774805,570.0826465696547,-122.52348160101118,0.5,pump_cell
long,2,pump_25_100,e2526,28,21,224.07991673066684,67.68865714285717,246.768573873524,201.76857387352428,723.6613037093641,-130.0569613995008,0.42857142857142855,pump_cell
long,2,pump_25_100,pre2025,26,22,326.9690136591157,149.65296153846157,431.62197519757706,386.62197519757706,474.5270432233386,138.4763545586457,0.5384615384615384,pump_cell
long,2,pump_25_100,post2025,28,21,224.07991673066684,67.68865714285717,246.768573873524,201.76857387352428,725.9453741965967,-130.0569613995008,0.42857142857142855,pump_cell
long,2,pump_gt100,pooled,8,8,478.6150250250721,47.10076249999999,480.715787525072,435.71578752507224,716.3764756628997,440.64363064356223,0.625,pump_cell
long,2,pump_gt100,e2122,0,,,,,,,,,pump_cell
long,2,pump_gt100,e2324,4,4,491.1718129684917,20.259924999999996,466.4317379684915,421.4317379684916,848.3648914533986,-22.030385606703167,0.5,pump_cell
long,2,pump_gt100,e2526,4,4,466.0582370816524,73.9416,494.99983708165246,449.9998370816524,1147.405738933285,806.4077890305865,0.75,pump_cell
long,2,pump_gt100,pre2025,4,4,491.1718129684917,20.259924999999996,466.4317379684915,421.4317379684916,847.9500633279079,-22.030385606703167,0.5,pump_cell
long,2,pump_gt100,post2025,4,4,466.0582370816524,73.9416,494.99983708165246,449.9998370816524,1146.0223809842505,806.4077890305865,0.75,pump_cell
short,1,tdec_lt30,pooled,39,29,411.9861467589372,-61.834653846153834,305.15149291278345,260.1514929127834,368.14044219504603,388.6617596102748,0.5897435897435898,tdecay_cell
short,1,tdec_lt30,e2122,3,3,-1317.69230420439,11.898100000000003,-1350.7942042043899,-1395.79420420439,1645.591498370861,1.3589505617978523,0.6666666666666666,tdecay_cell
short,1,tdec_lt30,e2324,8,5,826.1719238537848,-92.97565,688.1962738537846,643.1962738537846,888.2586988524838,890.1608440317632,0.75,tdecay_cell
short,1,tdec_lt30,e2526,28,21,478.9700444779087,-60.83716428571429,373.13288019219453,328.1328801921944,422.3989597808797,282.14630129994913,0.5357142857142857,tdecay_cell
short,1,tdec_lt30,pre2025,11,8,241.4816798379189,-64.37371818181818,132.1079616561007,87.10796165610073,831.0794573796413,493.88221492257156,0.7272727272727273,tdecay_cell
short,1,tdec_lt30,post2025,28,21,478.9700444779087,-60.83716428571429,373.13288019219453,328.1328801921944,421.8272579542962,282.14630129994913,0.5357142857142857,tdecay_cell
short,1,tdec_30_70,pooled,301,140,31.831554177552466,-53.453602990033225,-66.62204881248073,-111.62204881248068,275.6530005443525,666.4167446992136,0.6478405315614618,tdecay_cell
short,1,tdec_30_70,e2122,20,19,843.962144350476,1.4150750000000003,800.377219350476,755.3772193504761,326.59488793130237,1021.6470581879339,0.65,tdecay_cell
short,1,tdec_30_70,e2324,101,55,286.77415050998275,8.850176237623765,250.62432674760643,205.62432674760646,299.79711232379697,588.5799238820184,0.6336633663366337,tdecay_cell
short,1,tdec_30_70,e2526,180,66,-201.45630156152484,-94.50946555555556,-340.96576711708036,-385.96576711708025,429.4058632727947,716.8808468345529,0.6555555555555556,tdecay_cell
short,1,tdec_30_70,pre2025,121,74,378.87133957452704,7.621233884297523,341.49257345882455,296.4925734588246,252.02572493488458,666.4167446992136,0.6363636363636364,tdecay_cell
short,1,tdec_30_70,post2025,180,66,-201.45630156152484,-94.50946555555556,-340.96576711708036,-385.96576711708025,435.4861471502983,716.8808468345529,0.6555555555555556,tdecay_cell
short,1,tdec_ge70,pooled,319,148,100.59513740472649,-83.97974012539184,-28.3846027206653,-73.38460272066536,172.46454093673032,247.37282231773887,0.5893416927899686,tdecay_cell
short,1,tdec_ge70,e2122,29,23,410.60461803388523,-52.69359310344827,312.91102493043695,267.91102493043684,542.0443204936438,875.9263230702519,0.6896551724137931,tdecay_cell
short,1,tdec_ge70,e2324,121,62,-3.8976031632883896,-64.52139421487604,-113.4189973781644,-158.41899737816442,277.8664041570655,418.71696098191273,0.6115702479338843,tdecay_cell
short,1,tdec_ge70,e2526,169,64,122.2125733247513,-103.28008402366865,-26.067510698917204,-71.06751069891729,249.79020195999817,134.2340222222223,0.5562130177514792,tdecay_cell
short,1,tdec_ge70,pre2025,150,85,76.23949293483182,-62.234685999999996,-30.995193065168145,-75.99519306516818,244.70217561289465,467.8097234203832,0.6266666666666667,tdecay_cell
short,1,tdec_ge70,post2025,169,64,122.2125733247513,-103.28008402366865,-26.067510698917204,-71.06751069891729,251.0108295865454,134.2340222222223,0.5562130177514792,tdecay_cell
short,2,tdec_lt30,pooled,130,75,-119.34329964557485,-58.97359615384615,-223.31689579942096,-268.316895799421,418.1682114820607,353.48304802253136,0.6,tdecay_cell
short,2,tdec_lt30,e2122,6,6,-366.46277843182827,-3.135849999999994,-414.59862843182844,-459.5986284318284,546.5715814392682,-233.36131309538226,0.5,tdecay_cell
short,2,tdec_lt30,e2324,38,28,8.245442062883864,-4.519218421052631,-41.27377635816866,-86.27377635816872,396.7343439839794,146.12915058974684,0.631578947368421,tdecay_cell
short,2,tdec_lt30,e2526,86,41,-158.47882653166687,-86.93048953488372,-290.4093160665505,-335.4093160665505,621.9744740790223,479.23465236184194,0.5930232558139535,tdecay_cell
short,2,tdec_lt30,pre2025,44,34,-42.851133459122345,-4.330577272727272,-92.18171073184953,-137.18171073184962,337.51416848858594,146.12915058974684,0.6136363636363636,tdecay_cell
short,2,tdec_lt30,post2025,86,41,-158.47882653166687,-86.93048953488372,-290.4093160665505,-335.4093160665505,620.7873197474462,479.23465236184194,0.5930232558139535,tdecay_cell
short,2,tdec_30_70,pooled,259,129,404.8335614353369,-41.32298416988417,318.51057726545275,273.51057726545275,157.4925057704513,519.1481362397814,0.6216216216216216,tdecay_cell
short,2,tdec_30_70,e2122,19,18,833.1873047495103,8.44666842105263,796.633973170563,751.6339731705629,369.86262063029136,1087.4227675698558,0.7368421052631579,tdecay_cell
short,2,tdec_30_70,e2324,90,50,256.73870615917514,-7.003481111111112,204.73522504806397,159.735225048064,245.00764101734828,433.74346433774014,0.6333333333333333,tdecay_cell
short,2,tdec_30_70,e2526,150,61,439.43233378123864,-68.21884200000001,326.21349178123876,281.2134917812387,232.63163367467683,485.1437026389109,0.6,tdecay_cell
short,2,tdec_30_70,pre2025,109,68,357.22057196849954,-4.310335779816514,307.910236188683,262.9102361886831,209.54148736575996,581.6552508550094,0.6513761467889908,tdecay_cell
short,2,tdec_30_70,post2025,150,61,439.43233378123864,-68.21884200000001,326.21349178123876,281.2134917812387,229.5004184789615,485.1437026389109,0.6,tdecay_cell
short,2,tdec_ge70,pooled,270,139,-39.66473389593926,-64.86997777777778,-149.53471167371706,-194.53471167371703,186.91009572197555,204.7140825800696,0.5592592592592592,tdecay_cell
short,2,tdec_ge70,e2122,27,21,217.72656699130405,-34.093733333333326,138.63283365797065,93.63283365797075,483.4813553645965,757.1684259730123,0.5555555555555556,tdecay_cell
short,2,tdec_ge70,e2324,102,56,47.95999979240635,-39.73034117647059,-36.770341384064245,-81.77034138406432,274.2642787199114,518.1644574096163,0.6176470588235294,tdecay_cell
short,2,tdec_ge70,e2526,141,63,-152.34053503187405,-88.94942127659576,-286.2899563084699,-331.28995630846987,271.8970924228022,41.22155322825124,0.5177304964539007,tdecay_cell
short,2,tdec_ge70,pre2025,129,77,83.49253711310588,-38.55058604651161,-0.058048933405824676,-45.05804893340579,241.82437961863937,527.0910560119495,0.6046511627906976,tdecay_cell
short,2,tdec_ge70,post2025,141,63,-152.34053503187405,-88.94942127659576,-286.2899563084699,-331.28995630846987,279.7194859554136,41.22155322825124,0.5177304964539007,tdecay_cell
long,1,tdec_lt30,pooled,39,29,-411.9861467589372,61.834653846153834,-395.15149291278334,-440.1514929127835,363.50457309147487,-478.66175961027477,0.358974358974359,tdecay_cell
long,1,tdec_lt30,e2122,3,3,1317.69230420439,-11.898100000000003,1260.79420420439,1215.7942042043899,1588.050616778184,-91.35895056179784,0.3333333333333333,tdecay_cell
long,1,tdec_lt30,e2324,8,5,-826.1719238537848,92.97565,-778.1962738537846,-823.1962738537848,864.7048895994016,-980.1608440317632,0.125,tdecay_cell
long,1,tdec_lt30,e2526,28,21,-478.9700444779087,60.83716428571429,-463.1328801921945,-508.1328801921946,413.1522622244507,-372.1463012999491,0.42857142857142855,tdecay_cell
long,1,tdec_lt30,pre2025,11,8,-241.4816798379189,64.37371818181818,-222.10796165610066,-267.10796165610077,837.5884950265291,-583.8822149225715,0.18181818181818182,tdecay_cell
long,1,tdec_lt30,post2025,28,21,-478.9700444779087,60.83716428571429,-463.1328801921945,-508.1328801921946,413.72278192141613,-372.1463012999491,0.42857142857142855,tdecay_cell
long,1,tdec_30_70,pooled,301,140,-31.831554177552466,53.453602990033225,-23.37795118751931,-68.3779511875193,276.46084024228355,-756.4167446992137,0.33222591362126247,tdecay_cell
long,1,tdec_30_70,e2122,20,19,-843.962144350476,-1.4150750000000003,-890.3772193504761,-935.377219350476,320.9401526383736,-1111.647058187934,0.3,tdecay_cell
long,1,tdec_30_70,e2324,101,55,-286.77415050998275,-8.850176237623765,-340.6243267476064,-385.6243267476065,290.31651401937484,-678.5799238820184,0.3564356435643564,tdecay_cell
long,1,tdec_30_70,e2526,180,66,201.45630156152484,94.50946555555556,250.96576711708042,205.96576711708033,422.6404307710023,-806.880846834553,0.32222222222222224,tdecay_cell
long,1,tdec_30_70,pre2025,121,74,-378.87133957452704,-7.621233884297523,-431.49257345882455,-476.4925734588246,246.7758333874169,-756.4167446992137,0.34710743801652894,tdecay_cell
long,1,tdec_30_70,post2025,180,66,201.45630156152484,94.50946555555556,250.96576711708042,205.96576711708033,419.64555902987433,-806.880846834553,0.32222222222222224,tdecay_cell
long,1,tdec_ge70,pooled,319,148,-100.59513740472649,83.97974012539184,-61.61539727933467,-106.61539727933469,179.9209172289512,-337.37282231773884,0.39184952978056425,tdecay_cell
long,1,tdec_ge70,e2122,29,23,-410.60461803388523,52.69359310344827,-402.9110249304368,-447.911024930437,542.8224636339921,-965.9263230702519,0.3103448275862069,tdecay_cell
long,1,tdec_ge70,e2324,121,62,3.8976031632883896,64.52139421487604,23.418997378164377,-21.58100262183561,273.21950748906005,-508.7169609819127,0.35537190082644626,tdecay_cell
long,1,tdec_ge70,e2526,169,64,-122.2125733247513,103.28008402366865,-63.93248930108271,-108.93248930108277,246.30483937883815,-224.23402222222234,0.4319526627218935,tdecay_cell
long,1,tdec_ge70,pre2025,150,85,-76.23949293483182,62.234685999999996,-59.004806934831834,-104.00480693483185,247.14256974422906,-557.8097234203831,0.3466666666666667,tdecay_cell
long,1,tdec_ge70,post2025,169,64,-122.2125733247513,103.28008402366865,-63.93248930108271,-108.93248930108277,258.62370075930676,-224.23402222222234,0.4319526627218935,tdecay_cell
long,2,tdec_lt30,pooled,130,75,119.34329964557485,58.97359615384615,133.31689579942105,88.3168957994209,421.48254391757513,-443.4830480225313,0.36923076923076925,tdecay_cell
long,2,tdec_lt30,e2122,6,6,366.46277843182827,3.135849999999994,324.59862843182833,279.5986284318284,523.9446511542232,143.36131309538223,0.5,tdecay_cell
long,2,tdec_lt30,e2324,38,28,-8.245442062883864,4.519218421052631,-48.72622364183135,-93.72622364183128,394.2790928218784,-236.12915058974684,0.3157894736842105,tdecay_cell
long,2,tdec_lt30,e2526,86,41,158.47882653166687,86.93048953488372,200.40931606655053,155.40931606655053,625.3953351107666,-569.2346523618419,0.38372093023255816,tdecay_cell
long,2,tdec_lt30,pre2025,44,34,42.851133459122345,4.330577272727272,2.1817107318495554,-42.81828926815039,345.49013925295094,-236.12915058974684,0.3409090909090909,tdecay_cell
long,2,tdec_lt30,post2025,86,41,158.47882653166687,86.93048953488372,200.40931606655053,155.40931606655053,631.0155432385006,-569.2346523618419,0.38372093023255816,tdecay_cell
long,2,tdec_30_70,pooled,259,129,-404.8335614353369,41.32298416988417,-408.5105772654528,-453.5105772654528,155.6353516194873,-609.1481362397814,0.3281853281853282,tdecay_cell
long,2,tdec_30_70,e2122,19,18,-833.1873047495103,-8.44666842105263,-886.6339731705631,-931.633973170563,370.16162527656695,-1177.4227675698558,0.21052631578947367,tdecay_cell
long,2,tdec_30_70,e2324,90,50,-256.73870615917514,7.003481111111112,-294.7352250480639,-339.73522504806397,238.42825608098977,-523.7434643377401,0.3,tdecay_cell
long,2,tdec_30_70,e2526,150,61,-439.43233378123864,68.21884200000001,-416.21349178123876,-461.21349178123876,235.17432642032213,-575.1437026389109,0.36,tdecay_cell
long,2,tdec_30_70,pre2025,109,68,-357.22057196849954,4.310335779816514,-397.910236188683,-442.91023618868303,211.4595499544618,-671.6552508550094,0.28440366972477066,tdecay_cell
long,2,tdec_30_70,post2025,150,61,-439.43233378123864,68.21884200000001,-416.21349178123876,-461.21349178123876,224.15112577086174,-575.1437026389109,0.36,tdecay_cell
long,2,tdec_ge70,pooled,270,139,39.66473389593926,64.86997777777778,59.53471167371703,14.53471167371705,187.53928406902446,-294.7140825800696,0.4111111111111111,tdecay_cell
long,2,tdec_ge70,e2122,27,21,-217.72656699130405,34.093733333333326,-228.63283365797068,-273.63283365797076,498.59451049049795,-847.1684259730124,0.4074074074074074,tdecay_cell
long,2,tdec_ge70,e2324,102,56,-47.95999979240635,39.73034117647059,-53.229658615935705,-98.2296586159358,285.999066523455,-608.1644574096163,0.3627450980392157,tdecay_cell
long,2,tdec_ge70,e2526,141,63,152.34053503187405,88.94942127659576,196.28995630846987,151.28995630846987,273.90873744368116,-131.22155322825125,0.44680851063829785,tdecay_cell
long,2,tdec_ge70,pre2025,129,77,-83.49253711310588,38.55058604651161,-89.94195106659419,-134.94195106659424,251.01886673619325,-617.0910560119494,0.37209302325581395,tdecay_cell
long,2,tdec_ge70,post2025,141,63,152.34053503187405,88.94942127659576,196.28995630846987,151.28995630846987,281.6143710543358,-131.22155322825125,0.44680851063829785,tdecay_cell
short,1,fund_neg,pooled,107,71,-417.00965438386174,-404.8746953271028,-866.8843497109647,-911.8843497109647,516.4385012974873,283.751973215299,0.5607476635514018,fund_cell
short,1,fund_neg,e2122,9,7,166.08008158218462,-193.05815555555554,-71.9780739733708,-116.9780739733709,1077.204420901765,170.37919737919853,0.5555555555555556,fund_cell
short,1,fund_neg,e2324,37,28,-322.68620228490323,-352.15677297297293,-719.8429752578761,-764.8429752578761,609.7853463663691,361.43601965317856,0.5675675675675675,fund_cell
short,1,fund_neg,e2526,61,36,-560.2518732585487,-468.1027606557377,-1073.3546339142863,-1118.3546339142863,796.7894695811005,283.751973215299,0.5573770491803278,fund_cell
short,1,fund_neg,pre2025,46,35,-227.0580163109077,-321.0287826086957,-593.0867989196033,-638.0867989196034,534.5279806432834,265.9076085161886,0.5652173913043478,fund_cell
short,1,fund_neg,post2025,61,36,-560.2518732585487,-468.1027606557377,-1073.3546339142863,-1118.3546339142863,801.7890407514789,283.751973215299,0.5573770491803278,fund_cell
short,1,fund_flat,pooled,385,162,242.83673146521915,-31.762757402597398,166.0739740626217,121.07397406262172,167.59385157791837,563.5781779446025,0.6441558441558441,fund_cell
short,1,fund_flat,e2122,38,32,412.6835202083054,-12.412260526315785,355.27125968198953,310.2712596819894,383.1900929262744,864.7176791244739,0.6578947368421053,fund_cell
short,1,fund_flat,e2324,149,66,239.1776094343967,9.004637583892618,203.1822470182893,158.18224701828927,240.6298988545684,493.88221492257156,0.6308724832214765,fund_cell
short,1,fund_flat,e2526,198,65,212.99345474984173,-66.15498333333332,101.83847141650838,56.83847141650841,264.58636535094905,530.2461297944934,0.6515151515151515,fund_cell
short,1,fund_flat,pre2025,187,98,274.435495046207,4.65254064171123,234.08803568791825,189.08803568791814,201.54473443269194,570.6339895540376,0.6363636363636364,fund_cell
short,1,fund_flat,post2025,198,65,212.99345474984173,-66.15498333333332,101.83847141650838,56.83847141650841,255.87447906665835,530.2461297944934,0.6515151515151515,fund_cell
short,1,fund_pos,pooled,103,63,139.3920523684647,97.90513883495146,192.2971912034161,147.29719120341622,339.90484054671305,672.705162719518,0.6699029126213593,fund_cell
short,1,fund_pos,e2122,5,5,1531.4010790447517,149.01418,1635.4152590447518,1590.4152590447516,330.82541128934906,1172.4212137788327,1.0,fund_cell
